Company Name,Description,Link
Coin Homes,"Better Future Technologies is the holding company of Coinhomes and Piggy, which combined provide a seamless end-to-end experience from finding a home to getting a mortgage. Eventually users will be able to buy real estate around the world with Bitcoin in under 1 day.

Piggy is a neobank for individuals and companies holding Bitcoin. Piggy offers clients: Bitcoin checking/savings accounts, Bitcoin collateralized loans (mortgages and auto loans), and the ability to receive checks from any employer and pay bills in Bitcoin. Piggy has received a 100M debt facility (flexible interest rate of around 7%) to begin lending.",http://coinhomes.com
NYMBUS,"A revolutionary alternative to the legacy business model, NYMBUS has disrupted the financial services market by enabling risk-free solutions for digital innovation and growth. With NYMBUS, any size financial institution can launch a full-service digital bank in under 45 days, convert an existing bank or credit union to our award-winning technology and services ecosystem, and innovate with new financial solutions to a massive scale at a safe, deliberate pace. Whichever growth strategy is right for you, NYMBUS buys back decades of lost time and guarantees zero risks to engage and support the entire digital customer journey.",http://nymbus.com
Lendflow,"Lendflow provides the infrastructure for software companies to launch innovative business credit products and financial institutions to enhance their existing credit programs through an open API and flexible foundation.
Combining a vast marketplace, contextual product placements and powerful data services that include data aggregation, orchestration, decisioning, monitoring and standardization, Lendflow enables every tech company or financial institution to build, enhance or embed financial products within their ecosystems.
Through our Origination Dashboard and Credit Data Services, you can access the data you need for advanced underwriting as well as the platform to process loans all through a single API. 
We aggregate numerous data sources enabling you to pick and choose the services that are best suited to your underwriting process, and pay as you go, with no long-term contracts with data providers. Data sources include KYC (identity verification), KYB, Cash Flow Analysis, Business Credit Reports, Personal Credit, and much more. 
Our lender marketplace allows software companies to provide capital access to customers without building an in-house capital program and financial institutions to tap into highly qualified SMB leads.",http://lendflow.com
ecolytiq GmbH,"The Sustainability-as-a-Service(R) solution from ecolytiq enables banks, fintech companies and financial service providers to show their customers the individual impact their purchasing behaviour is having on the environment in real time.

The ecolytiq software calculates personal environmental impacts, such as CO2 values, on the basis of payment

transactions. ecolytiq also provides a library providing content and valuable background information on individual environmental impacts. ecolytiq aims to empower consumers to reduce their own impact in the long term. To this end, ecolytiq not only provides the appropriate content, but also offers suitable CO2 compensation offers from selected and certified organizations, which are available via their own marketplace.

ecolytiq was founded by entrepreneurs with more than 50 years of experience in payment, banking, loyalty and scalable data analytics systems. We are a fast-growing company of 50 passionate, hardworking, and diverse employees. In November 2020, ecolytiq joined the Visa Fintech Partner Connect program, enabling banks to seamlessly implement their sustainability strategies using payment data.",http://ecolytiq.com
CryptoProof,"CryptoProof is on a mission to bridge the gap between traditional banks and decentralized assets. Our integrated platform simplifies and streamlines onboarding, regulatory compliance, and underwriting processes so our customers can access best-in-market financial products and services from our trusted partners. Our goal is to create an efficient marketplace of financial institutions serving the cryptocurrency economy for the benefit of the consumer.  

Our team brings a wealth of knowledge and experience in decentralized technology, law, regulation, engineering, data system architecture, accounting and finance.   

We are pre-public launch and working with select bank partners.",http://cryptoproof.com
Criptan,"The company currently provides a fundamental set of crypto solutions for both individuals and businesses (buy, sell, earn, send + premium OTC services + crypto debit card + B2B  payment  solution).

Criptan  looks  to  offer  white-label  solutions  to  financial  institutions  via  APIs.  In  order  to capture  market  share  especially  Latin  America,  which  is  their  next  target  market,  Criptan  has  a  media  arm  dedicated  to increasing  crypto  literacy  and  adoption  via  daily  content  (in-app  features,  interviews,  live  shows,  events,  articles,  podcasts) catered  to  the  Spanish-speaking  community.  Criptan  is  also  developing  two  unique  services:  the  first  allows  individuals  to engage with NFTs (buy, hold, display) via their app, and the second allows individuals to connect their wallet directly to play-to-earn games.",http://criptan.com
Coinfirm,"Globally known for the leading AML platform for blockchain and digital currencies, Coinfirm strives to redefine regulation technology and set a global standard with our proprietary algorithms, 270+ Risk Indicators & Profiles and risk flagging scenarios. Coinfirm also provides a KYC End-2-End solution and Trudatum, the data provenance platform already integrated into major banks",http://coinfirm.com
Paperbox,"What?
Paperbox is a SaaS product for intelligent document processing in the insurance industry. By using our technology, insurance companies are cutting back lead times by 50%. The end customer is served faster and more accurately at a time when they are most vulnerable. Our customer, the insurance company, experiences better and more objective data analysis. Enabling data-driven decision making, optimized end product construction, and better pricing and risk management.  

For who?
Typically used in the claims, underwriting and customer service functions of an insurance company, in the Property & Casualty (P&C) and Health business lines.

How?
Paperbox processes vast amounts of unstructured data - typically locked in documents, emails or pictures - with OCR and AI technology. It reads the document or email and assigns a label to it. Then, it captures the necessary information to convert it into an actionable item. These items are then sent back to the workflow management system or core insurance platform, such as Guidewire, Sapiens, Keylane etc.

We launched the company in 2021 and are based in Belgium. Check our team: https://bit.ly/3L6Aoxc. 
Part of the Accenture FinTech Innovation Lab 2022.",http://paperbox.ai
WeatherDeep,"Skillful weather forecasts provide value to a broad range of global applications.  Typically, these forecasts are only reliable in the 3-5 day timeframe.  

WeatherDeep has combined a series of artificial intelligence and machine learning tools to deploy a flexible, customizable forecast platform of the following hazards across the continental United States with multiple months of lead time:
•	Monthly to seasonal severe weather activity (tornadoes, hail, and damaging wind gusts)
•	Seasonal tropical cyclone outlooks for the Atlantic Basin
•	Tropical cyclone landfall outlooks (continental U.S.)
•	Monthly to seasonal temperature outlooks and temperature derivative forecasts
•	Monthly to seasonal surface wind outlooks

WeatherDeep has also developed a series of tools to help end users understand impacts to local areas from tornadoes, hail, and damaging wind gusts.",http://weatherdeep.com
LAIIER,"LAIIER.IO makes wireless connected printed sensors which install like tape and detects leaks, occupancy and more. We're building a Surface to Cloud™ Industrial IoT solution that is uniquely easy to install and scale in the smart building and smart facility.

Billions of dollars every year is needlessly spent on repairing damage to buildings and industrial infrastructure, that could be avoided with predictive maintenance technology. 20% of insurance companies in the US are now using connected solutions to mitigate loss. The number of self-insured facilities using IoT is increasing 50% year on year. But this robust growth is inevitably limited by current sensor technologies.

LAIIER is creating a Surface to Cloud™ connection with unique retrofittable sensors that install like stickers and tape. Our unfair advantage is going places that other sensors can't. We cover more area, with more resolution, with easier installation at a lower-cost than our competitors. Every floor, wall and ceiling will become a smart LAIIER. 

Our customers are in commercial insurance and the industrial IoT space. Our model is Hardware as a service. We sell sensor units and access to our cloud services, where we provide seamless information about the condition of assets.",http://laiier.io
DigsFact Inc,"We have two products:
DF Measure: Enable automated remote estimation of property claims and restoration projects via real-time measurement from photos.
DigsFact AI (DFAI): Enable early damage detection & material detection from any photo, to allow for timely preventive measures

Highlights:
- No-download solution
- Photos for AI based damage detection & material detection can be taken using ANY camera or smart device
- Photos for taking measurements can be taken from any smart device (iPhones / iPads), including phones with non-LIDAR cameras
- No special camera or equipment needed

Benefit for Policyholder:
* Customer Experience: 
* Preventive Measures Eliminates Hassle in Future
*  Faster Response from their Insurer (e.g.: Faster Claims Settlement)

Benefit for Insurer:
* Customer Loyalty & Retention
* User Adoption
*  Process Acceleration / Cycle Time Reduction
* Cost Reduction

Major News:
We have recently signed a partnership agreement with CoreLogic and currently finalizing the integration to make our product (DF Measure) available via ClaimsConnect platform.",http://digsfact.com
Safe Security,"Safe Security is a pioneer in “Cybersecurity and Digital Business Risk Quantification” (CRQ), with our core SaaS solution primarily serving the Fortune 50growing more than 400% YoY. We have raised $51M in funding, with British Telecom (our channel partner and a top 10 global MSSP), MS&AD (largest insurer in Asia) and John Chambers (ex-CEO of Cisco) as lead investors. We have developed our assessment methodology through joint research and development with MIT since 2018, and won the 2020 Morgan Stanley CTO Innovation Award for our unique ability to capture and correlate cyber risk data on a real-time, ""Inside-Out"" basis.

Safe is now launching a new Cyber MGA in the US and UK transforming how cyber insurance is underwritten and aligned with cybersecurity investments and operations. We will have the industry's lowerst loss ratio while introducing new, embedded services that are part of our core cybersecurity software and ""Inside-Out"" analytics engaging customers throughout their policy lifecycle

Our core SaaS platform and cyber risk quantification capabilties enable Safe to underwrite and offer dynamic cyber insurance with coverage and premium aligned to a company's 'true' cyber risk exposure.",http://safe.security
Intelligent AI,"In a world of global pandemics, financial crashes, natural catastrophes and increasingly complex business risks, it is essential for Insurers, brokers and corporates to have real-time risk insight and mitigation. The Intelligent Risk Management Platform provides actionable insight to protect your business.

Our AI Risk Report Analyser automatically turns unstructured risk reports into real-time dashboards to accelerate risk mitigations programmes for corporate clients and lower claims for brokers and Insurers. Analyse lengthy risk reports in seconds to deliver unparalleled risk insight.

Whilst 5% of the larger sites will often have a detailed Risk Survey, Insurers and their clients are often blind to the risks across 95% of sites. Intelligent AI have developed Digital Twin of risk, based on 300 separate items of risk data, to deliver intelligent risk profiles of 100% of your portfolio.

The SurveyRisk service from Intelligent AI enables Insurers, brokers and corporate customers to easily undertake regular short online surveys of a wide range of sites, in order to both gather risk data and to aid in training on risk reduction. SurveyRisk has been designed to maximise completion rates.",http://intelligentai.co.uk
AURA,"AURA creates bespoke episodic insurance products in partnership with its reinsurers and builds add-to-basket APIs to deliver these products to consumers via its partnerships with e-commerce companies, ride hailing apps, exchange houses, telecom providers etc. 
AURA’s versatile APIs can be integrated within the existing UI of a website, mobile app or sales process of any partner that has a large customer base and wants to monetize this by cross selling bespoke insurance products at checkout. 
AURA’s enables partners to generate additional revenue from the sale of insurance, achieve differentiation and most importantly provide value to customers by enabling them to get instant protection in the most frictionless and seamless manner. 
For insurers and reinsurers, AURA provides access to alternative distribution channels, premiums, and additional data on their policyholders.
AURA’s business model is a transaction fee per policy bought via its APIs. Therefore, AURA comes free for the partner and does not charge any subscription fee or integration fee. AURA only makes money when the partner sells a policy at checkout.
AURA’s goal is to help bridge the protection gap of consumers by helping them buy relevant insurance protection at checkout.",http://aurainsure.tech
Gaja Health,"Gaja Health is a B2B2C company building software and services to help combat the crisis of hunger, homelessness, unemployment, etc. We connect underserved members struggling with social determinants of health (SDoH) and lifestyle choices, non-clinical factors that persist outside of the doctor’s office and drive 80-90% of outcomes, to trusted Health Advocates from local providers in their own community who provide chronic disease prevention coaching, navigation, social support, and personalized education to them and their families. Health plans, hospital systems, and employers pay us a monthly program fee to keep: their partner in-network community-based medical providers and in-house care management teams whole and members out of the hospital and thriving in their communities. Trusted care that starts in the community, not the hospital.",http://gogajahealth.com
Nametag,"At Nametag, security and customer experience are no longer a compromise. We invented Sign in with ID as a more secure way recover and access online accounts. It's passwordless, biometric MFA and identity verification in a matter of seconds.

Security and identity cannot be separated - you need to know who the person is in order to trust their device and them as a person in your environment. Nametag's Multi-Factor Identity technology does just that, combining the security of biometric authentication with the integrity and real-time assurance of ID verification from a user's device.

Unlike its predecessors (passwords, tokens and devices), biometrics improve individual accountability, as personal traits cannot easily be shared, lost or stolen. With Nametag, you'll never be locked out of an account again.

Companies can implement Sign in with ID across a variety of use cases, both in one-time scenarios like account recovery or transaction authorization, or as a more secure replacement for ongoing account access.

And with our every-time solution, you naturally get KYC and all of our one-time use cases for free. Nametag removes any distinction between account creation and account access - it’s the same process and same level of assurance across every use case.",http://getnametag.com
Tabled,"Tabled is a workflow and case management system used by corporate legal, claims (insurance) compliance, HR and supply-chain management teams to improve user journeys, work-item collaboration, data capture and cross-organisational outsourcing.  Our mission is to ensure that professional services, whether legal advice or contracts, insurance claim management, HR workflows such as misconduct reporting, or project delivery with outsourcing partners, is handled with full visibility for all stakeholders in a compliant manner.

The platform provides for intake of work to a team which can then be managed internally, with automated workflows and client updates. Alternatively work items can be outsourced to suppliers such as law firms or others in the supply chains, with cost management and collaboration built into the system.  Suppliers also benefit from control over work that they receive, with an ability to triage and collaborate to ensure everyone is on the same page.

The platform is 'headless' so data can be imported into and out of the system easily and securely, connecting to Enterprise software distributed ledgers or consumer apps. 

Insuretech companies like Zego and Fintechs like Monzo use Tabled to streamline internal workflows and to reduce costs of external service providers.",http://tabled.io
TruEra,"TruEra provides the first AI quality software system, to help enterprises continuously explain, evaluate and monitor machine learning models. Powered by unique AI Explainability technology based on 7 years of research at Carnegie Mellon University, TruEra’s Diagnostics and Monitoring products help ML teams develop higher quality models faster, build trust with stakeholders to speed up adoption, fill the critical monitoring gap in MLOps and comprehensively address governance and regulatory compliance concerns. Truera’s AI explainability and quality technology devised by Co-founders Anupam Datta, President & Chief Scientist, Truera and Professor, CMU and Shayak Sen, CTO, addresses deficiencies in the industry’s first-generation Open Source software, enabling faster and more accurate AI explanations and analytics.",http://truera.com
Agency,"Agency is the most comprehensive digital security suite available to individuals. Our subscriptions are affordable and simple for users to set up and include 3 core parts:
-Advanced software for every device
-24/7 Live Monitoring and Response by US based professional
-Over $1M of coverages for personal cyber, loss of funds, and ID theft

We sell to consumer online, with insurance companies, and to employers as a company benefit.",http://getagency.com
CoverGo,"CoverGo is a leading insurance technology company providing enterprise software solutions to insurers, banks and MGAs to help them streamline and automate insurance processes to create a digital insurance ecosystem. 

CoverGo’s fully configurable, modular, no-code insurance platform, powered by 500+ insurance APIs, allows clients to build and configure any kind of insurance products, improve policy admin & claims, develop omnichannel distribution and more at record speed and across any cloud.

CoverGo’s platform is powered by 500+ open insurance APIs to increase connectivity and automate all insurance processes. Insurance companies can integrate with distribution partners, create a robust insurance ecosystem and distribute the right products at the right time.

The CoverGo’s platform is more flexible and adaptable than any comparable system, allowing for ease of product innovation as well as swift integration into partners’ ecosystems. CoverGo makes it possible for insurance to be 100% digital.",http://covergo.com
Bonfire,"Bonfire offers mental health screening for workers and their families from their phones in seconds. It's much better than online questionnaires or physical screening, because it's faster, offers instant reliable results and triages to treatments automatically. Anyone can screen anonymously. It kind of combines the best of facial, speech and text recognition and make it available for an average household. Research labs have access to these tools but normal people don't.

There are lots of interesting use cases. One is embedding this into smart mirrors, glasses and monitors, making mental health screening more accessible in places that's hard to build hospitals or clinics. Another is to underwrite new mental health insurance products with the data collected from screening; something many insurers lack and consumers are demanding for.",http://bonfire.health
Semantic Health,"Semantic Health is a Toronto-based healthcare technology company leveraging proprietary artificial intelligence to help hospitals improve their medical coding, auditing, and CDI processes.",http://semantichealth.ai
Insightful,"Used by 100,000+ people daily, Insightful enables teams to work in a more informed way, helping build more engaged, productive, and efficient work environments where employees thrive. The actionable work insights Insightful delivers improve workflows, create more efficient processes, support employee engagement, reduce burnout, and much more. In the office, remote or hybrid.",https://www.insightful.io/
Syndi Health,"We want to transform the way digital health services are evaluated, adopted & reimbursed through an integrated digital gateway to effective and safe digital health services that everyone can access and afford. 

Digital therapeutics, wellbeing apps and telehealth services have lowered barriers for patients seeking help, however, the digital health app market has become saturated, and users do not know what to choose. Of the 20k+ mental health and wellbeing services now on the market, only 2% have proven clinical benefits. When a user does try one of the mental health and wellbeing apps, there is no structured process to evaluate the clinical efficacy of the service, for that user. There is an urgent need for new reimbursement mechanisms to drive digital therapeutic adoption and payment by outcome and usage.

Syndi provides customers with an integrated, personalized digital care recommendation platform, complete with anonymized population analytics, embedded within their existing web services / apps. Syndi’s medically approved and patent-pending platform evaluates, recommends and drives adoption of health apps and digital therapeutics. Syndi uses machine learning to recommend services to users from a ranked and clinically reviewed formulary of partner digital health solutions.",http://syndi.health
Wisedocs,"Wisedocs is the AI-powered automation platform that processes and understands medical records in real-time. Wisedocs makes it easier for organizations in the insurance, healthcare, and legal industries to evaluate medical claims faster and more accurately. Through Wisedocs, organizations can automatically sort, index, summarize, and review unstructured and structured medical records, leading to significant time and cost savings.",http://wisedocs.ai
Asteya,"Asteya operates as an income insurance startup. Asteya launched with a product for individuals such as gig economy workers, who can take protecting their income with monthly plans.",http://asteya.world
Rosy Wellness,"43% of women across the country are living with a sexual health concern resulting in increased incidence of anxiety and depression, and relational and family disruption.  The silence around these common issues like low desire, sexual pain, lack of orgasm, sexual trauma, effects of cancer and birth have left women feeling isolated and unsure where to turn, until Rosy.  Founded by an ob/gyn and supported by more than 6% of ob/gyns in the country, Rosy is a freemium mobile platform that offers women discreet, on-demand, personalized access to a curated plan for sexual wellness created by experts in the field.  After completing the Rosy Sexual Wellness Quiz, each user is then presented with a Wellness Plan that incorporates specific education, CBT-derived self-help, sex-positive erotica created by women, for women, a supportive community and both group and individual sex coaching to help women achieve their sexual health goals in a supported, shame-free experience.  The platform can be accessed at any time by women across the nation, breaking down barriers including geographic and financial access to these previously inaccessible resources and providing much needed data insights into this severely underserved group of women.",http://meetrosy.com
HeyRenee,"HeyRenee is a personal healthcare assistant that unifies the myriad complex aspects of healthcare into one intuitive, delightful experience specifically designed for underprivileged, older and polychronic Americans who often have lower health and tech literacy and multiple health, social, and cultural factors.  Chosen by the US HHS as part of their PandemicX health equity initiative, HeyRenee curates and guides patients through an interactive daily health plan in a delightful voice, text and touch interface.  See more here: https://vimeo.com/672046382/f8ad5c2a88

Though coordinated care has been reportedly proven to lower healthcare costs by $7,700 per patient per year, a staggering 74 percent of seniors still lack a coordinated care plan. This problem is exacerbated by the reality that 53 million Americans already struggle to care for older loved ones and there will be a shortage of 1.2 million home health aides in the next decade. An aging population with over 100 million Americans suffering from two or more chronic diseases is driving the fast growing $9.6 billion per year U.S. market for care management software solutions. HeyRenee aims to ease this burden through high touch, coordinated care across the entire healthcare ecosystem, starting with patients and doctors.",http://heyrenee.co
IDOVEN,"IDOVEN is a health technology company advancing early diagnosis and precision medicine for cardiovascular diseases. 

Our AI-powered electrocardiogram (ECG) analysis platform diagnoses and predicts arrhythmias and other cardiac events, and is built to be integrated into existing clinical and research workflows. 

We empower physicians to make real-time and accurate diagnoses for every patient, enabling early detection and intervention. In parallel, we partner with pharmaceutical and medtech companies for clinical care and research, to monitor and diagnose patients at scale, discover biomarkers and accelerate the development and delivery of any treatment for or affecting the heart.",http://idoven.ai
Solvemed Group,"At Solvemed Group, we believe in challenging the status quo of neurological care. Our founders experienced first-hand the grave consequences of poor diagnostic standards in neurodegenerative diseases. With the primary focus in Parkinson’s disease, we leverage our proprietary machine learning technology to develop novel diagnostic-predictive digital biomarkers to enable first-in-class, accurate, early and cost-effective diagnostic and monitoring tools. In everything we do, we put the needs of patients and healthcare professionals first. We also happen to revolutionise drug discovery as our biomarkers enable disease-modifying drugs.

We respond to the unmet needs of neurological patients by providing reliable, accurate, early diagnostics and monitoring tools for better quality care and treatment outcomes. Our work has the potential to improve healthcare systems by optimising relevant care pathways and reducing the financial burden imposed by inadequate diagnostics.",http://solvemed.ai
Dock Health,"Dock Health is a HIPAA compliant task management and collaboration platform designed for healthcare. The company is focused on solving some of the most pressing issues in healthcare by making communication and collaboration easier through thoughtful design and simplicity. Dock is on a mission to solve the workflow challenges and inefficiencies for clinicians and their administrative teams. Dock Health hopes to improve patient care by giving medical teams a reliable and secure system to ensure the work gets done.

Dock Health was incubated and spun out of Boston Children's Hospital in February of 2020. They have since be selected to participate in the premier healthcare accelerators in the US including MassChallenge Healthtech, KidsX and the Cedars-Sinai Healthcare Accelerator. 

Dock serves the needs of all healthcare providers, from independent practices to health systems, our flexible, highly customizable and secure system is ready to get everyone in the organization on the same page.",http://dock.health
Vital Start Health,"Vital Start is a University of Pennsylvania's Penn Center for Innovation startup developing the first maternal mental health platform using AR/VR and AI, a $16b opportunity.   The founder & CEO, Kirthika Parmeswaran, is a Wharton alum, DARPA award winner with extensive experience across software, R&D and sales.  She has firsthand experience with postpartum stress, anxiety and depression and is passionate to address the gaps with targeted, faster treatment through innovative technology. The co-founder, Dr. John Chuo is a Neonatal Quality Officer at the Children's Hospital of Philadelphia and an Associate Professor at Penn Medicine. We is well-aware of the impact of the well-being of parents on the child's outcomes and views this platform as the great product for this unmet need.

We have developed a MVP, conducted extensive research regarding psychometrics and study protocol and completed a feasibility clinical study at a leading Children’s Hospital in Philadelphia's Neonatal ICU and are working through a licensing agreement with them.  We are currently raising our seed round.",https://www.vitalstarthealth.com
Fig: Food Is Good,"FIG is an early stage, venture-backed technology company improving the world's health through food. FIG's Food-First Care platform improves broken care journeys around food and health by bringing personalized diet recommendations to the forefront of care. 60,000 members are currently managing their conditions on FIG.",http://foodisgood.com
Oncoustics,"Oncoustics is creating and deploying advanced AI solutions for low cost, non-invasive surveillance, diagnostics, and treatment monitoring of diseases with high unmet clinical need.  Unlike other players in the space, we are not doing image recognition.  Instead, we apply AI to raw ultrasound signals from readily available handheld ultrasound devices to rapidly differentiate healthy versus diseased tissues.  There's a wealth of information in these raw signals and our approach reveals novel biomarkers that can be aligned with existing standards and categorization systems.  (And as our data - >2M pieces of data and growing is part of our IP - we're hard to copy.) Initially, we are targeting liver disease, a $30B global diagnostic market.
 
We have achieved over 93% AUROC for the OnX that detects liver fibrosis - and our 510K is in progress. Several follow-on liver products are in development.  We also have clinical data on other organ indications including prostate, kidney, breast and thyroid diseases and cancers.  We've been in discussion with several pharma companies and are moving forward on a pilot with Roche and have other traction in that space too.",http://oncoustics.com
Xploro,"Xploro is a clinically validated Digital Therapeutics (DTx) application that uses augmented reality, gameplay and artificial intelligence to deliver health information to young patients, reducing the stress and anxiety associated with hospitalisation, improving health literacy and fostering better engagement with health services.

Xploro consists of a mobile application for patients, a web application for parents and a management portal for clinicians.
The Xploro mobile app uses 3D augmented reality interactive models, an artificially intelligent Avatar Guide and a series of multi-player games to introduce patients to hospital environments, staff and processes.

A recent study published in the Journal of Medical Internet Research showed that children using Xploro demonstrated a statistically significant reduction in procedural anxiety as well as statistically significant increases in patient satisfaction and knowledge about procedures.

We’re starting with children with cancer, but we’re aiming to build a health information platform for any patient, of any age, with any condition, anywhere in the world.",http://xploro.health
The Collaboratory,"The Collaboratory is accelerating biopharma innovation by building a comprehensive AI-powered research platform for public and proprietary data

The platform includes a number of aggregation, search, and summarization features that can be customized to the needs of life sciences companies, including:

-Automated data ingestion: The Collaboratory can index and make searchable all text documents across multiple sources within a company - even if the documents' metadata schema do not match

-AI-based summarization tools: Users can quickly parse through hundreds of documents using The Collaboratory's automatically-generated document summaries

-Figure and image search: User can directly search for scientific figures and key tables within documents

-Concept-based recommendations: Using new NLP technology, The Collaboratory's platform provides conceptually-related recommendations from both proprietary and public research, helping researchers understand the scientific context around every document

-Personalized search: The Collaboratory's platform can recommend content tailored to each user’s needs, based upon their areas of expertise and research interests

Those interested in a practical demonstration can also visit thecollaboratory.ai",http://thecollaboratory.ai
