Company Name,Description,Link
Modicus Prime,"Modicus Prime's Self-Service AI software places cutting-edge AI where it belongs: in the hands of Life Sciences domain experts. The result is real-time AI processing of any image data - from biologic morphology analysis to commercial contamination detection - without data scientists.  Our computer vision solution, mpVision, provides intelligent image analysis to monitor biologics at any scale.  mpVision has been tested by scientists in a Top 10 Pharma company and supports our mission to eliminate contamination from the pharmaceutical industry.  These contaminations cost 100’s of million of dollars per incident as illustrated by the recent Covid vaccine 60 M incident experienced by J&J/AstraZeneca/Emergent.   Such unmet needs of the Life Sciences industry, including real-time product quality assurance, full agency compliance, faster go-to-market, and reduced operating costs, are being met with Modicus Prime’s Self-Service AI solutions.",https://www.modicusprime.com
Scan.com,Scan.com is a diagnostic imaging platform.,https://uk.scan.com
Intellihealth,"As a leading medical technology software and managed clinical services company, Intellihealth is dedicated to scaling and democratizing access to effective medical care for obesity. The company is responding to the urgent epidemic of obesity by providing a full-service health benefit for organizations that want to reduce healthcare costs for their businesses as well as their employees or members.

Intellihealth’s SaaS platform, Evolve, enables any health system to offer effective medical obesity treatment to new and existing patients, both via telehealth and in person. Evolve easily integrates with health systems’ existing technology to streamline all aspects of care, including assessment, diagnosis, prescription, and treatment.

Intellihealth’s clinical services affiliate providers at Flyte Medical specialize in partnering with health systems, employers and payers that need additional clinical resources to deliver virtual obesity medicine and weight management programs.",http://www.intellihealth.co
Perceiv AI,"Perceiv is an AI-based healthcare company specializing in the field of precision medicine. We are dedicated to help improving and saving patient lives through more efficient, accurate, subject targeting, and objective prognosis through advanced machine learning algorithms.

Diseases are more complex than they appear resulting in problems when finding the right population to treat and demonstrate treatment efficacy. We help pharmaceutical companies improve their chances of success by identifying the right subjects for their clinical trials using our AI-driven precision medicine platform. We specialize in the identification of subpopulations of interest in heterogeneous data and complex diseases.

Perceiv is currently developing applications in age-related diseases notably CNS/Alzheimer's disease and cardiovascular indications.",https://perceiv.ai
goPeer,"goPeer is a financial wellness company and Canada’s first regulated consumer peer-to-peer lender, connecting borrowers and investors through an online marketplace. goPeer replaces banks and traditional financial institutions to provide better rates to borrowers while creating a new investment opportunity available to all Canadians.",https://gopeer.ca
Railz,"Railz delivers a simple Accounting Data as a Service API to any lender, financial institution, accounting firm, auditor and tech developer that requires financial data on its small business customers. Our platform is integrated with the largest accounting systems in the world and automates a process that is otherwise very manual and labor intensive. Our API enables our clients to assess their Small Business customers' financial health by receiving accurate and immediate data from known sources for both existing customers and new applicants. 

Think of Railz as Plaid…for Accounting.",http://railz.ai
Skan AI,"Skan’s virtual process agents – a non-intrusive and lightweight probe on agent desktops or virtual machines - observes human work at scale capturing essential keystrokes and system interactions. Skan’s cognitive engine synthesizes the resulting images and stitches them into a process footprint, including all the process permutations and combinations. Skan’s evidence-based, data-driven approach enables enterprises to model, simulate, and monitor processes including automation and transformation. 

Skan’s cognitive engine has three components – a virtual process analyst, a gateway to process and synthesize image streams, and cloud-based machine intelligence models. Companies can define inclusion and exclusion lists of applications and websites. Skan’s selective data masking technique prevents recording sensitive data fields and inputs. Skan’s artificial intelligence technology does not require any expensive and time-consuming backend integration.",http://skan.ai
Spiro.ai,"Spiro is the first Proactive Relationship Management platform. Natively built on artificial intelligence, Spiro consolidates CRM capabilities, sales enablement and analytics into a single platform. By connecting to your email, calendar, phone and internal business systems, Spiro can:
-automatically create, update and manage your pipeline
-give proactive recommendations about how to close deals
-provide alerts on when to act based on real time triggers 
-Provide advanced analytics without the need for data entry 

Common use cases for Spiro are for mobile sales teams, customer success, increasing account health, or anyone looking to improve customer engagement and follow up.",http://www.spiro.ai
Flexiv,"Flexiv is building the world's first adaptive robots to automate complex tasks with ‘hand-eye’ coordination like a human in uncertain environments. Flexiv's adaptive robotic arm, Rizon, with force control and AI vision that can be widely used to automate tasks in industries like automobiles and electronics.",https://www.flexiv.com/en/
Esusu,Esusu is a venture backed fintech company that builds digital tools and services designed to help people improve their financial resiliency and establish robust financial identities. The company specializes in capturing consumer data related to rental payments and peer-to-peer payments.,https://esusurent.com/
Visby Medical,Visby Medical is a diagnostics company that develops PCR-based diagnostic tests for the detection of infectious diseases.,https://www.visbymedical.com/
Truebill,"Truebill is a payment platform for customers to manage their subscriptions and recurring bills (such as Netflix, Spotify, etc). Subscription services can also use Truebill to remove credit card fees and avoid the cost of charging expired credit cards.",https://www.rocketmoney.com/?rebrand=
Turing,"Turing’s intelligent talent cloud provides fast,on-demand hiring of remote software engineers vetted to a Silicon Valley standard for coding, communication, and performance. Turing can help scale engineering teams on-demand, and enable unprecedented scale, velocity, and accuracy for companies.",https://www.turing.com/
Cloudwalk,"CloudWalk is a digital payment acquirer. Their Next-Generation platform provides exceptional offerings at industry-lowest merchant fees, and has processed more than US$1 billion in transactions annually.",https://cloudwalk.io/
Quantenna Communications,Quantenna is a global leader and innovator of leading-edge performance Wi-Fi solutions focused on developing chipsets for high-speed wireless networks and devices.,http://www.quantenna.com/
Shippo,"Shippo is an American software company that helps e-commerce businesses, online marketplaces, and platforms integrate shipping with multiple carriers through their API and web application.",https://goshippo.com/
Bodyguard,"Expert in text moderation: our technology detects hateful content, online hate and cyberbullying on any platform.
The technology is available to individuals and families through a mobile app and to businesses through an API. 
Detection rate between 85% and 95% for only 2% error -- 5+ million comments analysed per month.

1) Individuals can use Bodyguard to protect themselves against toxic comments and messages on Twitter, YouTube, Instagram and Twitch. 50K users (influencers, journalists, policy-makers).

2) Families protect their children from cyberbullying: parents can get alerted straight away when their child is being cyberbullied. Deployed with Cardif Italy.

3) Businesses access the best text moderation solution in real-time on the market. 
Businesses can increase users’ retention and time spent on site, grow advertising revenue and protect their brand.",http://bodyguard.ai
Giraffe360,"Provider of virtual tour technology intended to transcend property capture and presentation. The company's virtual tour technology provides digital space capture for virtual tours, wide angle photography and precise floor plan that can be downloaded to supplement property portfolio, enabling the property industry to sell properties to their clients.",https://www.giraffe360.com/
OpenLegacy,"OpenLegacy is an all-in-one modernization platform makes core systems as light as the cloud. OpenLegacy improves the speed & success of digital transformation projects - resulting in 20x Faster Microservices/APIs Creation, 75% Lower Total Cost of Ownership, and 5x Better API Performance. OpenLegacy operates globally and across multiple industries. Among our clients are, Citi, AIG, MUFG, Liberty Mutual, FIS, ELO, Union Bank, Raiffeisen, Banorte, BNP Paribas, Cardif, CreditCorp, Prudential, Bancolombia, Piramal, ATG and Liberty Global.OpenLegacy enables organizations with legacy systems to release new digital services faster and more efficiently than ever before. It connects directly to even the most complex legacy systems, bypassing the need for extra layers of technology. Our product, OpenLegacy HUB is an all-in-one enterprise digital modernization platform, without disruption. With the OpenLegacy Hub, organizations can automatically generate digital services from any legacy source, deploy them to any cloud environment or framework, extend their functionality, add business logic, and manage these legacy assets in a reusable, discoverable, and easy-to-use way, all without any changes to the underlying legacy applications. 2022 New! OpenLegacy is available on AWS Marketplace.",http://openlegacy.com
Automation Hero,"Automation Hero’s Hero Platform_ is the only completely end-to-end intelligent automation platform on the market that brings humans, AI, OCR, workflows, connectivity and insights together in one platform.
We believe that in order to automate a business process completely, the solution must support all elements: it must keep humans in the loop, be able to process documents, run workflows, integrate IT systems or processes, and provide the appropriate insights. An end-to-end solution is not only more efficient at all of this but it also — most importantly — allows for significantly faster results and therefore democratizes automation in larger and smaller organizations.

A common misconception is that individual tech tools provide better results. Best-in-class software for handwriting translation must be better than software that combines translation with other functions. Right? But in a time where AI capabilities double every 3.5 months, legacy tools are showing their age even faster, and the distance between companies built on modern platforms vs. those with duct-taped legacy tools quickly increases.
Hero Platform_ is a modular platform composed of subcomponents that work together harmoniously but also, individually, achieve at-market or above-market performance.",http://automationhero.ai
Magna,"Magna is building a platform to turn DeFi investments into financial primitives. Our first product is Carta for Web3, where companies can manage their cap tables and distribute their token equity to employees, advisors, or investors. We're also building crypto-native tools for fund managers.",https://www.magna.so
RealSage,"RealSage builds technologies that organize and leverage data across the rental journey to generate AI-driven actionable insights and predictive reporting for enterprise rental owners and operators, helping them generate better returns on assets managed. Some prominent multifamily players are already using our technology to close their data decision gap across Canada and the US.",https://www.realsage.com/
GeDy TrAss,"We contribute to a quick and accurate design of gearbox and power transmission systems with particular attention to the early stage design in order to accelerate the time to market. In addition, we can provide results in dynamic framework that are not so common to achieve.

GearDraft is based on an algorithm that automatically generates a whole mechanical transmission by inserting a few input data in a short time. The algorithm chooses the components (bearings, shafts, synchronizers, gears), their dimensions and their positions to satisfy the user initial requirements. GearDraft is useful during the blank-sheet pre-design phase, when a new transmission has to be thought from the beginning, or even when a different layout of the components is needed.

The power of the tool is to leave to the user complete freedom on the choice of the algorithm constraints, for instance the overall dimensions of the gearbox and the transmission ratio. Afterwards, the output can be converted into a CAD/FEM interfaceable with other commercial softwares. GearDraft’s aim is to make the user save time, cutting down the preliminary design operations often made “by hand”, and reinvest it for further detailed analyses.",http://gedytrass.com
Galvani Power,"Born of a two-year development, Galvani Power provides modular, high quality and high-performance battery solutions for non-mass market electrification needs: $5.0B/yr demand not served by Gigafactories.

Galvani Power's differential competitive advantage: a complete and advanced battery platform that cuts dramatically customers' time to market and need of system integration. A lego-like set of ""bricks"" that can be composed into high-tech, plug-and-play batteries with all certification requirements needed to speed up homologation of final products in an industrial and scalable way.

Galvani Power's team combines young blood with experienced automotive professionals bringing in managerial and technical competence and industry network. Supply chain and customer development, under way for over a year, yielded a sizable portfolio of solid leads. 

CAPEX envisaged is about €2.8M fo the first three years - destined to technical equipment for prototyping and manufacturing. Founders together with Family&Friends investors to provide a first capital contribution in the range of €500K; advanced discussions are under way with Seed industrial investors for the remaining €2.0M needed for a full industrial scale-up leading to a targeted €10.0M+ turnover in 2025, with EBITDA of €2.0M.",http://www.galvanipower.com
Switch EV,"Switch is founded by Marc Mültin, the leading global authority on interoperability and ISO 15118. The company is backed by Link Ventures from Norway and a number of family offices and angels in California, Brazil, Slovenia and the UK. Based in London, Switch is now a team of 25 leading engineers and business developers, and will be launching its flagship charger management suite, Sara, in Q3 2022. Its operating system Josev enables the future of 2.0.1 charger capability, including plug-and-charge, V-2-G, V-2-X, predictive maintenance and true ""smart charging"". Our clients include leading charger manufacturers, mobility providers and OEMs.",https://www.switch-ev.com
Route Konnect,"Route Konnect's sensors and analytics tools offer intelligent, real-time insights into the movement within our cities – saving time, resources and our planet.

Route Konnect’s are developing an edge processing solution to process real-time sensor data to gain insights into movements within cities with the product “Road Konnect”. Such insights include: vehicle speeds, vehicle classification, vehicle counts, pedestrian counts and pedestrian movements heat maps. 

The company is currently exploring the use cases of such technology and deploy their software within a real world environment to test and validate system performance against defined use cases.

Their technology is at TRL7 as it has received funding from the Department for Transport (DfT) to develop innovations via the Transport Technology Research Innovation Grant (T-TRIG).",http://routekonnect.com
ThroughPut,"ThroughPut.ai is a Silicon Valley-based supply chain startup that puts industrial material flow on autopilot leveraging existing enterprise data. Being dubbed the ""Next Wave of Supply Chain Technology"" by FreightWaves, ThroughPut’s ELI software predicts demand, reorients production capacity, reassigns warehouse space, and reorders materials just-in-time, so businesses minimize overpromising & under-delivering. On a single ""super-connector"" software that sits on top of existing data architecture, ELI improves material flow and free cash flow, across the entire end-to-end value chain.",http://www.throughput.ai
UNLESS Collective,"Unless we change the fast fashion industry will continue to cover the world in plastic waste that never goes away. We're here to find a better way. We create statement product made from 100% plants, 0% plastic. All of our is built to last a lifetime, but is biodegradable when you're ready to return it to the elements.",https://unlesscollective.com
SwipeGuide - Capture,"Empower frontline excellence through crowdsourced digital standard work.

The SwipeGuide platform and apps empower leading manufacturers to reduce errors and downtime across sites, lines, and teams. Crowdsource scalable digital work instructions, procedures, and checklists and give your deskless workers the critical operational knowledge they need to excel in their tasks. 

Our customers - including Heineken, PepsiCo, Orkla, Barilla, and Coca-Cola - have experienced increases in First-Time-Right (up to +26%) while motivating their workforce with clearer standards that improve knowledge retention by 25%.

Digital standard work drives operational excellence and makes your workers awesome. 
SwipeGuide delivers it in a way that finally makes sense.

SwipeGuide is currently reducing errors in >200 plants and >500 teams at the lines in 93 countries.",http://swipeguide.com
Kahoona,"Kahoona, a 1st party data activation platform for the open-web, anticipates the tectonic change towards a cookie-less and identity-less digital ecosystem. Kahoona's solution helps digital businesses secure revenue and protect their users' privacy, in a walled-garden world. Kahoona's novel AI driven approach understands users by analyzing their interactions with websites and apps, transforms insights into audience segmentation data and actionable personalization to increase user monetization and improve conversion KPIs.",http://kahoona.io
Octane11,"Octane11 is a B2B-focused data analytics and collaboration platform that connects paid, owned, and earned marketing, sales, and product usage data to drive real business results. We help B2B enterprises with $100M+ in revenue to integrate, enrich, and analyze data across teams, and compare performance to industry benchmarks. Octane11 is backed by Javelin Venture Partners, BDMI, Honeystone Ventures, Plug and Play Ventures, Circadian Ventures, Base Ventures, and AperiamVentures. Launched in late 2020, Octane11 is already helping some of the largest B2B enterprises break down data silos and turn every digital interaction into an actionable insight. Follow us on LinkedIn at: https://www.linkedin.com/company/octane11.",http://octane11.com
Lucky Labs,"Lucky's platform enables omni-channel brands to engage with people at the right time and location to generate foot traffic to their physical stores. Our location-based Lucky Moments API collects consumer insights and audience profiles to personalize rewards that is given to a user to push them to visit a physical store. By integrating into location-driven apps and brands' own web and mobile e-commerce touchpoints, we deliver user engagement leading to customers showing up to the brand's location. Audience data, decisions, and preferences are easy to analyze by brands for further optimization.",http://luckylabs.io
EAIGLE,"We are a human-centric AI and ML company developing enterprise computer vision solutions for the workplace and public spaces. Our solutions enable customers to optimize processes, reduce costs and grow revenues.

We work with global enterprises in a wide range of sectors including retail, supply chain, logistics and commercial real estate.  Our technology enables our customers to identify inefficiencies in their operations or breaches in their policies all in real-time notifications or alerts.  

What's Unique About Us:  
1-Our technology is hardware agnostic; this means we can work with existing cameras and sensors reducing our customers’ capital investment when deploying our solutions enterprise wide.  
2-Our technology processes inputs from optical cameras, infra-red and radar sensors.
3-Our technology has superior accuracy which eliminates false positives and interruptions to operations

Access Control Solution
To ensure only the right people get into your facility, we developed a robust check-in and check-out software housed in a heavy-duty kiosk. The system automates the registration process for employees, visitors, contractors, and packages. For added security, the system comes with the capability tointegrate with your access control system to unlock doors.",http://www.eaigle.ai
Plunk,"Plunk’s advanced analytics revolutionize the way homeowners, home experts, and investors value and invest in residential real estate—through the power of AI, machine learning, and image analysis. Plunk tracks an individual home’s price in real time and represents a new level of both comprehensiveness and transparency. Plunk’s real-time solutions are accessed by consumers, real estate professionals, and the investment community via a suite of data and software products, across both web and mobile platforms.

Plunk was co-founded by Brian Lent and David Bluhm, two tech startup veterans who have played integral roles at some of the world's most innovative companies.​

With their combined experience, our founders are building a new evolution of housing analytics. And with a world-class team of data scientists and engineers, they are bringing next-generation Artificial Intelligence and machine learning algorithms to the residential real estate industry.​",https://www.getplunk.com
XP Health,"XP Health is a health tech startup introducing a new kind of vision benefit for employees leveraging machine learning.

Founded in 2019 by Antonio Moraes and James Wong, XP Health is an AI-powered vision benefits platform for employees and their families to get frames from the world’s leading designers like Tom Ford, Ray-Ban, Armani, Gucci, Coach. Its proprietary deep learning model uses facial recognition technology that recommends the best frames based on facial dimensions with 98% accuracy. The company is working with companies like Chegg, Zenefits, and Sequoia Consulting Group.",http://xphealth.co
Hammurabi,"Hammurabi is targeting the most intractable problem within the health insurance industry: how to predict major medical events and price stop loss insurance using minimal data inputs.  Our technology is powered by novel machine learning algorithms, coupled with a vast proprietary database.  We improve loss ratios for carriers and close ratios for brokers -- all while providing value for employers.",https://www.askhammurabi.com
Verbal,"Many organizations struggle to improve customer engagement and satisfaction due to long onboarding periods to reach proficiency coupled with high turnover of customer-facing front-line staff. These inefficiencies hamper organizations from building teams of highly proficient experts and cause companies to lose $450k/yr in wasted costs for a team of 100 front-line staff members according to a recent study.

Enter Verbal. The Verbal voice intelligence assistant analyzes live calls and draws on organizational protocols to provide real-time coaching, automates QA, and streamlines admin tasks. Verbal supports non-licensed staff handling scheduling and customer service to licensed clinicians handling care management and drug safety. 

Verbal shortens the time to onboarding proficiency by providing real-time coaching during customer interactions to minimize rote memorization and lecture style training. Meanwhile, managers can skip manual QA and instead take on more direct reports or get more time for training and hiring.",https://www.tryverbal.com
Lazarus,"Lazarus Forms is a data extraction API that makes cluttered, unstructured PDFs as usable as any JSON. Our form extractor pulls entities, tables, and key value pairs from your documents, out of the box with no need for example forms or training. Our AI recognizes both handwritten and typed text, extracting more data and requiring even less human intervention. We streamline your data intake and transfer processes associated with various types of documents; claims forms, new patient intake, attending physician statements, adjuster reports, lab results, ACORDs, and anything that can be fit in a PDF.",http://lazarusai.com
Prevedere,"Prevedere’s predictive AI leverages global data, econometric modeling and machine learning algorithms to create a critical new layer of planning insight to the enterprise to forecast future performance of metrics such as demand, supply, cost and price up to 5 years into the future.

Macroeconomic and industry volatility are increasingly impacting business planning and strategy in many ways. According to Harvard Business Review, 85% of a company's performance is dependent on external factors. However, most organizations forecast and plan leveraging primarily internal data, missing the key drivers of their business. They may also lack the ability to include their unique leading external drivers into the forecasting process in an automated and repeatable manner.

Prevedere's platform is a comprehensive toolkit for systematically forecasting and proactively monitoring lines-of-businesses, by geography, product, category, customer, channel, or end-use industry.",http://prevedere.com
Togggle,"At Togggle, we believe in a human-centric approach to personal data: our goal is to ensure that users are the only entitled holders of their data and retain full power to control and manage them.
To turn our vision into reality, we rely on the PIMs (Privileged Identity Management) concept: 
Users’ data are automatically stored in their personal POD, a secure and decentralized data storage. 
As a result, users can now decide consciously which services and third parties can access their data and for what purposes. 
Togggle’s PIMs require users to verify themselves once as all the credentials and information provided are ready to be reused as often as desired without going into the KYC process repeatedly.
From a company perspective, through our service is possible to efficiently decentralize KYC and considerably reduce storage and security costs, representing considerable expenses in the user authentication process.
This means **instant onboarding** for the people already verified into other platforms: in one click, all information is verified.
Companies will have access to even more data from an inter-operable perspective: decentralization will cut costs while offering a better-customized service thanks to comprehensive and consistent user data.",http://togggle.io
Lamar Health,"Lamar Health provides a software to clinical geneticists to save time while improving patient care.
We help with patient onboarding, AI-powered clinical notes and connecting patients to clinical trials.

Rare disease treatment has a lot of trial and error due to small numbers of patients. Through it's software Lamar Health is building a centralized database of genetic-treatment-outcome information that is valuable to life science companies, physicians and patients.
 
We contribute to efforts in improving diagnostics and therapeutics using the data we collect.
 
Our founding team is stacked with Stanford alumni with PhDs in Genetics, founders with profitable startups and a family member of a rare disease patient.",https://lamarhealth.com
Ciba Health,"Ciba Health is a personalized digital therapeutics and virtual care platform. We utilize a precision health approach to treat and reverse chronic conditions while optimizing the physical and mental well-being of our patients. We are focused on researching the unique biochemistry of every patient, get to the rootcause of symptoms, reduce medications, prevent and reverse diseases, and let people live life to its fullest. Ciba Health utilizes a multidisciplinary root-cause approach grounded in holistic and precision medicine. We take a comprehensive and personalized approach to care for each patient — studying their medical history, lifestyle, and unique biochemistry. We are using cutting-edge technology and a dedicated team of providers to equip patients with the knowledge they need to reverse chronic conditions and lead healthy lives. Each patient has a dedicated health coach, dietitian and physician who work as a team",http://cibahealth.com
Vespia,"Vespia is an AI-powered business verification (KYB) solution that is the standard of trust. Our tool is used by fast-scaling businesses from sectors such as FinTech, crypto, sharing economy, and eCommerce in order to comply with Anti-Money Laundering (AML) regulations, and to verify and onboard their business counterparties.

Vespia combines everything needed for onboarding business customers/ partners/ investors/ suppliers in one place. With Vespia, you can verify data from 300 business registers, perform AML checks (PEP, Sanctions, Adverse media), ID verification, find UBOs, Court cases, check Proof of Address, and Monitoring, all in a seamless and user-friendly process.

Vespia’s verification process allows companies to search for any business information with minimal data input and to easily request any additional information needed from the inspected entity.",http://vespia.io
Fast Charge Engineering,FCE customize the powertrain and the Energy Storage systems with the customer requirements. The best work is done on liquid cooled Energy Storage Systems: Increase the performance of these systems without damage the cells. This innovation has a patent request.,http://fceitalia.it
Vizen Analytics,"Vizen’s demand planning solution aids automotive parts manufacturers and food & beverage companies improve their supply chain performance by pro-actively predicting raw material lead times, labor utilization and product demand. The Empowered-AI™ platform connects forecasting results to business KPIs by applying the right external data modeling to counterbalance dynamic market conditions including Covid, socioeconomic & political impact patterns that affect SKU shortages and future buying behavior.

*Increase Forecasting Accuracy by > 15%
*Improve Margins & EBIDTA 
*Prevent Plant Shutdowns
*Reduce Food Waste",http://vizenanalytics.com
RECARBON,"Management of waste from carbon fibres is becoming a significant societal issue.
For decades, the most popular disposal methods were landfilling and incineration; significant economic losses were incurred from not recovered fibres. These methods have led to increasing environmental awareness to recycle carbon fibres into a valuable resource and prevent the cumulating wastes.
Currently the focus is on manufacturing wastes (prepreg offcuts, obsolete moulds, faulty parts, etc). However, given the ever increasing utilization of carbon fibres in various industry applications, end of Life wastes are expected to exceed manufacturing wastes by 500%.
RECARBON offers ready to use intermediate materials and has developed a functional approach for manufacturing products from rCFs in the form of Organosheets and Prepregs.
Prepregs, cores and organo-sheets targets are high-performance applications in the aircrafts, sport & leisure, industrial and automotive sectors.",http://recarbon.it
Racing Teams app,"As startup being established, it is the first and only professional platform dedicated to all team members involved in Motorsport world: relevant features are now all in one! 

Main topics (cross platform): 

1. Vehicle data management 
 - Sessions planning and tracking,
 - Automatic mileage update,
 - Continuous driver connection;

2. Team and Personal logistics
 - Synchronized acceptance calendar,
 - Customized inventory,
 - Job offers and shop;

3. Championship interface
 - Track procedures automation,
 - Database system,
 - Forums section.",http://racingteamsapp.com
INVENTIO.ai,"INVENTIO.ai: Artificial Intelligence for Industry Made Simple (https://www.inventio.ai)

Our solution is software: industrial apps integrate cutting-edge AI (machine/deep learning) and modern Web UI/UX technologies and designs. Our apps run completely at the edge, and we are strongly involved in hardware, since we are working hard to be completely hardware agnostic in our proposals. They can also run in hybrid and cloud environments.

We solve industries and manufacturing shop floor challenges at the edge, such as inspection, grasping proposition, anomaly detection and others. We provide “industrial-app” as products, focused on specific scenarios and custom solutions tailored on the customer’s business needs. We build our AI core on the latest research outcomes.",http://inventio.ai
HMDrive,"HMDrive has developed the first effective software solution enabling the usage of AR glasses on vehicles. HMDrive technology is general purpose one: no matter the vehicle or the driving context. Thanks to HMDrive, AR glasses can be used for creating transparant AR dashboards in the driver's field of view (improved safety) but also for projecting holograms in the outside environment.

The AR ADAS based on HMDrive technology can reduce the risk of accidents on heavy-duty industrial vehicles by 80% and improve productivity by 20%. On the other hand, HMDrive solution can also be used in the field of sports cars as the enabling technology for ""Metaverse motorsport competitions"" where real drivers on real cars compete on-track against AR vehicles.",https://www.hmdrive.it
Invisens,"A family of 4D radars for automotive L2/3 and L4/5 applications. They are based on off-the-shelf parts and novel low-level software processing. It is not an imaging radar, but along with cameras covers almost any scenario. We also think of open radar processing libraries and datasets later on.

Problem solved: 
Automotive radars are black boxes developed by a limited amount of suppliers. It happens because, unlike cameras, radars implement either complex high- and low-level processing on the unit due to legacy constraints. Dependency on the limited amount of radar suppliers also disadvantages those who develop sensor fusion systems.

Solution: 
Eliminate bottlenecks in the radar architecture caused by conventional high-level processing. It is now split between a sensor fusion system a new low-level engine on the radar. It has consistent data processing rules that fit a sensor fusion system. The approach shows its best on custom radars but works for radar-on-chip as well.

Vision: 
A company that develops radars based on its IP and promotes the automotive radars idea in general. To make money we want to strategically partner with automotive suppliers/manufacturers.",http://invisens.com
