Company Name,Description,Link
Blickfeld,"Blickfeld is disrupting the LiDAR sensor industry by using MEMS-based mirror technology to steer the ranging laser beam instead of relying on mechanical spinners. Our solution is more compact, maintenance free, and provides new capabilities, such as changing scan resolutions on the fly.

They work with global automotive OEMs and suppliers to integrate sensors within the vehicle body, providing mid-range sensing data for autonomous navigation.  

They also offer a stand-alone sensor, the Cube, that can be deployed in a variety of Internet of Things applications, including:
•	People counting and monitoring – the sensor system is particularly well suited for deployment in large halls or outdoor settings.   The companion software (Percept) makes it easy to locate counting “portals” anywhere in the scene.
•	Mapping: a key early application area is the real-time volume measurement of large stockpiles of minerals and other mining products.   
•	Security: LiDAR sensing works in all lighting conditions and is far less sensitive to false alarms than existing solutions in perimeter monitoring.
•	Navigation: The Blickfeld’s Cube light weight (270g) makes it a perfect sensor for deployment on drones, performing collision avoidance and mapping tasks.

The Cube has been shipping since 2020.",http://blickfeld.com
Simplifyber,"Simplifyber is changing the way clothes are created, transforming the world's $1.5 trillion Apparel Industry and 250-year old factory system into sustainable, additive manufacturing. By assembling clothes with chemistry rather than with sewing machines, the Simplifyber process eliminates much of the waste, carbon emissions, and water pollution that have led to fashion’s devastating environmental and social impact in recent years. Efficient, plant-based and closed-loop, Simplifyber is revolutionizing the way the world manufactures clothing with its proprietary technology and cutting-edge techniques.",http://simplifyber.com
Connect Earth,"We are building the API-toolkit to calculate the carbon footprint of any purchase.

Companies and consumers are demanding more accurate data to reduce their emissions. We are building out the merchant- and product-level data infrastructure to empower consumers and companies to reduce their emissions.

We work together with Raiffeisen Bank, Qvalia, MoneyHub, Cogni amongst many others financial institutions and FinTechs globally.",http://connect.earth
Babaco Market,"Babaco Market is a subscription with which you receive out-of-the-ordinary fruit and vegetables at home. Products that do not exceed the beauty contests organized by traditional channels and which risk being wasted. We deliver them to your home, in a box. Bring all the goodness of nature to the table and reduce food waste!

A heart-shaped potato, a nosed eggplant, a kiwi or a Siamese cherry, these are just a few examples of what you will find in your box. But not only that, in each box you will also find products that are unique by nature because they come from small farmers who cultivate according to traditional methods and which safeguard the local Italian gastronomic tradition, unique in the world.

Ordering your box is very simple and you can choose between the Bonsai box or the Jungle box: different for quantity of products. Think about how much fruit and vegetables you eat and who you share them with and you will find out which Babaco Box is right for you! Curious? Order the first box and choose between a weekly or fortnightly subscription, but don't worry: you can unsubscribe freely when you want, without any problem.",http://babacomarket.com
SolarMente,"We make Solar savings simple for any homeowner by packaging together hardware, installation, warranties, financing, insurance, and continued tech support to bring out of pocket investment and risk for customers to 0. We are essentially producing trust and peace of mind in an otherwise jargony, regulation-heavy, sale to a non-technical customer.",http://solarmente.es
Rubi Laboratories,"At Rubi Laboratories, we turn carbon emissions into carbon-neutral cellulosic textiles for fashion brands with critical sustainability goals. Apparel is one of the top 3 dirtiest supply chains on Earth, and most major fashion brands have committed to critical and urgent sustainability goals amid consumer, investor, and supply chain pressure. However, brands are left frustrated with no scalable supply chain solutions despite some billions of dollars of investment per year. Our patent-pending technology sequesters carbon and produces carbon-, water-, and land-neutral textiles for apparel (~10 tons CO2 mitigated & sequestered per ton of textile, and ~0.4 GtCO2/year impact opportunity). Our textiles meet the needs of stakeholders across the fashion value chain: comparable costs to commercial textiles, easy manufacturing using existing viscose facilities, and properties which can mimic cotton, linen, silk, and wool. Today, Rubi is a team of 5 with expertise across science, business, fashion, and million-dollar-grossing product development. We have developed our lab prototype validating the core our technology, filed IP, interviewed 30+ potential customers and earned 2 LOIs, and attracted a stellar advisory board of leaders across science, business, supply chain, and fashion.",http://rubilaboratories.com
Sylvera,"Sylvera’s mission is to be a source of truth for carbon markets. 

Sylvera’s team of experts leverages proprietary data and machine learning technology to produce the most comprehensive and accessible insights on carbon projects. Backed by renowned investors and partnering with leading researchers at UCLA, NASA and UCL, Sylvera is helping corporate sustainability leaders, carbon traders and governments confidently evaluate the best, and most impactful, carbon credits to invest in.

By pioneering a much-needed solution and creating the first carbon intelligence platform, which provides independent ratings and market insights, Sylvera is raising the bar on project accounting and analysis, and introducing a much needed source of truth for carbon markets.",http://sylvera.com
EMAGIN (acq. by Innovyze),"EMAGIN provides water and wastewater facilities with an operational intelligence platform that supports real-time decision making when controlling critical processes. In doing so, we’re helping facilities reduce operational costs, enhance reliability and prepare for emergencies. Our intelligent control engine is designed to reduce energy and chemical usage resulting in OPEX reductions of 25-30%. Meanwhile, our early warning engine helps operational staff proactively identify and manage instrument or process faults. Lastly, our APM solution notifies operators about how assets are performing and when to optimally maintain them.",http://www.emagin.ca
Heirloom,"Naturally occurring minerals - alongside forests, soils, and the ocean - are one of our planet's most vital carbon sinks. Over geological timescales, carbon dioxide in the air and water chemically bind to these minerals and permanently turn to stone.Heirloom's technology enhances this natural process, called carbon mineralization, to help minerals absorb CO2 from the ambient air in days, rather than years. By combining the best of engineering and nature, they can offer the most cost-effective and scalable Direct Air Capture solution in the world.",http://heirloomcarbon.com
Journey Foods,"Journey Foods software enables food companies to quickly grow from new ideas, or new improvement, to commercialization by configuring desired consumer preferences, generating improved product formulations through ingredient tagging, receiving automated compliance and supply chain insights on nutrition and sustainability indicators. The solutions give management teams significantly faster data to make better strategic decisions and increase the ease of monitoring products for the 3 trillion dollar packaged foods market. The Journey Foods database retains an extensive and standardized database to extract data from millions of ingredients for algorithms to dynamically analyze and methodically recommend optimized portfolio recommendations based on pricing, supply chain, and nutrition parameters. To date, the company has established a database comprised of over 2 billion ingredient insights.",http://www.journeyfoods.com
Nilus,"There are over 2 billion people in the world who suffer from food insecurity. It doesn’t have to be this way if we consider that we waste over a third of the food that we produce in the world, while the food is perfectly edible, for reasons such as aesthetic or packaging defects, or because the food is about to expire. 

At Nilus, we have developed a digital platform that facilitates the sourcing of food products that are at risk of being wasted from producers and retailers, and we distribute them at 30% to 50% of their market price among soup kitchens in low income neighborhoods. We are currently operating in Argentina, Mexico and Puerto Rico, where we have delivered over 3 million plates of food to over 90,000 people.  Since COVID-19 broke out, we have grown over 1400% between March and June. 

Nilus was incubated at the Harvard Innovation Labs and received an honorable mention in Fast Company’s 2019 World Changing Ideas. Its investors include Google, Siemens and Marriott.",http://www.nilus.org
Mellizyme,"It's our vision to build a healthy, equitable and sustainable world, and we believe we can do this by making biology fundamental to every industry on earth.

Based off of 20 years of research by Professor Douglas Kell, CBE, we're building a computational platform for intelligent enzyme development. We take advantage of advanced AI and Deep Learning, combined with proprietary lab automation and genomic sequencing to intelligently navigate the vast search space of enzymes. This allows us to design and discover enzymes for any purpose, and in timelines to suit client need.

We have first applied this to solve the plastics crisis, and have developed a plastic-eating enzyme that enables the bulk breakdown of mixed waste plastics. This technology will enable the direct conversion of plastics into chemicals for use in polymer manufacturing, chemicals production and other industrial processes.

This technology also enables plastics to be utilised as a feedstock for bioprocesses, greatly improving the cost-competetiveness of biomaterials and specialty chemicals. 

Plastics are our first target, and we have plans to, and have already begun to tackle many other focus areas in health, the environment and industrial processes.",http://mellizyme.com
Ketos,"KETOS sits at the intersection of data science, IoT, and water automation. KETOS serves an array of industrial and agricultural enterprises, commercial businesses, institutions, cities & utilities, empowering them to make smarter decisions through real-time water intelligence and predictive analytics. 

Our innovative, patented hardware, and intelligent, interactive KETOS SmartFabric provides a robust software platform for predictive and actionable metrics - delivering the tools & insights needed to optimize water usage, ensure resource sustainability and provide water safety assurance.",http://ketos.co
"Checkerspot, Inc.","Checkerspot is a materials company. Our innovation platform enables the design -- at a molecular level -- of new high performance materials, starting with next-gen polyurethanes and textile coatings/finishes utilizing building blocks (such as triglycerides and fatty acids) never available before at scale that can impart unique high value physical properties for materials. Our approach is also more sustainable than relying on petrochemical inputs.",http://checkerspot.com
Minimum,"Minimum’s hybrid solution of cutting-edge sustainability software supplemented by best-in-class human know-how helps businesses achieve their sustainability goals fast.

We leverage the powerful scaling effects of our sophisticated technology to empower our world class in-house experts to focus on impactful, high-value analysis and advice, getting companies up and running with an all-important baseline carbon footprint and reduction strategy in a matter of weeks, not months.

Our software tool is a holistic carbon management platform. It streamlines the data collection process, automates the calculations and displays the output reports. The flexibility of our data collection software allows us to customise the data collection process to each specific customer's needs. Our carbon calculations combine each customer's input data with the most appropriate emission factors, pulling from multiple datasets including leading government data sets, scientific reports and our own proprietary data. Where necessary we also fill gaps in the data with benchmarks and estimates that we are able to make from across all the companies we have previously footprinted. Our dashboards and reports are generated using the outputs of the calculations and a overseen by our sustainability experts.",http://minimum.eco
Helios,"We want to respond to environmental challenges and bring about a sustainable economy that respects the Planet. Together let's create an alternative, transparent and low-carbon bank.",http://helios.do
Circulor,"Circulor is using blockchain, IoT and AI to bring transparency to materials supply chains. The Circulor platform tracks raw materials from source to finished product, helping manufacturers and their suppliers build a sustainable future.

Circulor's clients' raw materials concerns range from cobalt to palm oil to plastics recycling. Materials are given a dynamic identity which is the basis for a complete chain of custody, even as their composition changes during refining and amalgamation. They help customers to demonstrate responsible sourcing, to monitor inherited emissions from the supply chain and to underpin their circular economy ambitions. They help procurement and sustainability professionals see and manage what previously was invisible.",http://circulor.com
