Company Name,Description,Link
NGON Solutions,"NGON’s mission is to help the oil industry eliminate flaring of natural gas by capturing, converting and utilizing the gas onsite in an environmentally friendly way. NGON captures excess gas before it is flared and converts it onsite to usable energy. We provide and operate modular equipment for upstream and industry operators without economic access to a pipeline. Our solution reduces aggregate emissions for our producer clients by 40-60% per site, and provides competitive power pricing for our hosting clients while utilizing off-grid economics. 

Our regulatory tailwinds are robust, from methane taxes levied from the IRA, endorsement from Federal agencies as additive to US climate and economic goals, and tax rebates from state emissions regulators. Oil producers feel the urgency to address their fugitive emissions immediately, and NGON's services provide a turnkey solution with positive economics.",https://www.ngonsolutions.com
C the Signs,"C the Signs is an evidence-driven AI platform, founded by Doctors for Doctors, to accelerate early cancer diagnosis and survival. Covering all cancers, C the Signs creates a systematic approach that stratifies patients according to their cancer risk, using signs, symptoms, risk factors and other clinical markers. With thousands of data points, we've created a Bayesian model with optimisation and prioritisation systems, to indicate which cancers a patient is at risk of and what test, investigation or review they need in under 30 seconds. The platform is used for face-to-face or remote risk assessment. Using ML, we adapt algorithms to the local population to identify cancers that are more prevalent or harder to detect. Using dashboards, we're able to support a better understanding of tumour burden and capacity and demand-modelling for diagnostics, thereby diagnosing cancer sooner and more cost-effectively, improving patient prognosis and survival.",https://www.cthesigns.com
uCarenet,"uCarenet is a HealthTech social enterprise helping keep seniors and palliative patients at home. uCarenet achieves its mission by developing technology solutions that close gaps in the healthcare journey of seniors from companionship and personal care, to wellness support, to home health care, and to end-of-life palliative care. Current uCarenet e-health solutions directly support seniors, their family members, home-care providers, and healthcare practitioners — coming together to help seniors age in their own home while also helping to solve one of healthcare’s most pressing problems: reducing hospital visits and stays.",https://www.ucarenet.com
nQ Medical,"nQ Medical is an artificial intelligence company that has developed a computational biomarker that has been proven in five years of clinical trials to substantially change the way disease is managed for a wide range of neuromotor and neurocognitive disorders (Alzheimer's, Parkinson's, Multiple Sclerosis, ALS, mTBI, et al. nQ focuses on analysis of user interaction with common electronic devices to capture functional decline related to neurodegenerative disorders. The fine control of typing and touch screen kinematics together with the frequent use of electronic devices allows for precise monitoring of small changes in neurodegeneration that frequently go unnoticed by clinicians. nQ allows for early detection of disease, 24/7, passive, at home, remote monitoring of disease progression and the measurement of impact of therapy at a fraction of the cost of current gold standards. There is no required task.  Just use your device as your would normally use it.  nQ received Breakthrough Designation from the FDA in 2019.",http://nq-medical.com
Clinical Trial Hero,"Clinical Trial Hero is a digital healthcare platform that helps underserved patients join clinical trials quickly. We are transforming healthcare by empowering underserved patients to get new life-changing therapies by making it easier for them to find and enroll in clinical trials across the globe. We use disruptive technologies, such as artificial intelligence, machine learning and social media to create a faster approval process for novel drugs, improving access and empowering patients.

At Clinical Trial Hero we believe investing in technology and data is the best way to expand access to life-saving treatments. We are building a better way to fill trials, allowing access to underserved patients in rural and urban areas who would not otherwise have easy access to clinical trials. Our mission is to transform the clinical trial process by using disruptive technologies to create a faster approval process for novel drugs, improving access and empowering patients. Through our technology platform, we find those who don’t get exposure to clinical trials- this is now an FDA requirement, connecting them with people that do.",https://clinicaltrialhero.app
Kaleidoscope XR,"Based out of Calgary, Canada and with a global team, Kaleidoscope XR's vision is to Enhance the human experience with technology for the greater good of all. We do this by developing live multiuser Virtual Reality (VR) solutions for Healthcare and Training.

To address the growing aging population which is projected to double from 703 million in 2019 to 1.5 billion globally by 2050, and the need for well trained caregivers, we will be launching Caregiver VR in April 2023. Caregiver VR is a VR/Desktop platform that enables live role-playing simulations between Teachers (subject matter experts) and trainees role-playing as caregivers and patients in front of a virtual classroom. This platform also helps end-users practice interactions with and experience the world from the perspective of those experiencing dementia and aging. 

The Caregiver VR platform is designed with the following goals: help caregivers share core soft skills, and hard skills in a hands-on manner globally, reduce training costs, increase accessibility to subject matter experts, and finally increase caregiver expertise and capacity, all of which will lead to better healthcare outcomes for patients and our loved ones.",http://www.kaleidoscopexr.ca
Health Gauge Inc.,"To help people on every step of their personal health journey, we created Health Gauge, the next generation of health and wellness applications. 

Bringing together the most sophisticated health technology and artificial intelligence (AI) into one easy-to-use, accurate, and smart solution, we give you the freedom to monitor your health from the comfort of home.

Founded in 2014 by a collective of medical doctors, engineers, and computer scientists – Health Gauge was created on the simple principle: that everyone should have easy access to personal health coaching and biometrics.

Our first wearable device and AI platform will be commercially available by November 2020, and our current applications are focused on bringing new and better health monitoring to the people who want to be healthy, get healthy, and stay healthy.",https://www.healthgauge.com
Cherry Health,"Cherry Health is Canada’s medical careers network. We empower providers with connectivity and tools to solve systemic healthcare problems. The core of our medical network is the job search and recruiting platform. We are democratizing medical recruiting by ensuring that every employer with any size budget is able to get visibility to their job opportunities. We make it easy for doctors to identify high quality jobs, improve patients' access to care, and facilitate engagement between physicians and industry. It is free to sign up, post jobs and apply, and users have the option to promote their opportunities through paid tiers.",https://ca.cherry.health
Greenspace Mental Health,"Greenspace empowers service providers and users with the tools and insights they need to provide the best care possible. Through innovative and intuitive technology, organizations delivering mental health services are able to easily implement Measurement-Based Care, improving outcomes for the people they serve. Measurement-Based Care is at the core of all Greenspace solutions and its driving improvement across the entire ecosystem of mental health services— from clinics, hospitals, and health systems, to the workplace or campus. 

How it works: Greenspace allows organizations to consistently collect objective, patient-reported outcome measures (PROM’s) throughout treatment. With automated delivery and a selection of 50+ evidence-based assessments, providers can tailor their measurement process to their clients’ specific needs and gather rich insights throughout care. Organizations using Greenspace can leverage their data and insights to improve client engagement and outcomes, inform treatment planning and program innovations and advocate for increased funding. From individual clinicians to small clinics, hospitals, campuses, or entire health systems, their MBC solutions are built to flex to the unique needs and challenges of any workflow.",https://greenspacehealth.com
Gotcare,"Gotcare is a social enterprise improving health outcomes by prioritizing personalized, efficient, and timely care delivery within the home. With Canada's largest network of care workers Gotcare is able to deliver health services to homes that were traditionally unreachable. 

Gotcare’s unique approach to home health is a balance between high-tech and high-touch, powered by a network of 30,000 qualified community care workers across Canada. Gotcare reduces hospital length of stay by bridging service wait time for traditional home care by providing responsive 24/7 in-home patient monitoring, and sending real-time data reporting and predictive analytics to primary care.

Assisted by our patented AI algorithms, our team matches clients with the most qualified worker for them, often within a 5-minute walk or drive of where care is needed. With this approach, we're able to free up hospital and primary care resources, and remotely monitor the state of health across health authorities, allowing these regions to make informed decisions on clients in real-time by monitoring key metrics ranging from biometrics to changes in mobility, cognition, and mental health.",https://gotcare.ca
Arkangel,"Arkangel is an AI as a service platform. We transform medical data from healthcare institutions to automatically create AI algorithms for early disease detection at scale. Any health care company like pharma, hospitals, or healthcare insurer gets a license to use our technology based on their use cases.

Allowing physicians, researchers, and digital health developers to access to create their own Ai models without code, to make decisions in real-time, optimize access, improve early detection patients' care worldwide and at a fraction of the cost. 

Arkangel Ai has been developed with scientific entities such as Google, Novartis, and McGill University Canada.",https://www.arkangel.ai
Dyne,"Dyne is a B2B SaaS platform that provides AI-driven revenue and marketing solutions to restaurants. It collects data from various sources, including customer satisfaction, foot-traffic, and point of sale integrations, to build a comprehensive ""Dine-In"" dataset. This dataset is then used to automate marketing, provide insights, and drive revenue for restaurants. Dyne's product is unique as it offers a combination of AI-driven analytics and a community app that connects people over food. The app provides continuous user sentiment analysis, coupon and event-loyalty programs, AI market/pricing recommendations, and a competitive coupon marketplace.
Dyne's target customers are restaurants of all sizes, from mom and pop shops to large enterprises. To date, Dyne has over 700 clients in 6 cities and a community app with 20,000+ users. The company has already generated $10 million in additional revenue for its customers and has sustained a 20% MoM growth.
Now focusing on expanding to new cities and new verticals, Dyne is currently backed by investors and partners like Microsoft, NRC-IRAP, and Launch House and has committed $1.4M of its $1.5 million seed round with a further $4.6M in interested cheques to further scale its business.",https://www.dyneapp.ca
SmartConcil,"SmartConcil is a platform that helps companies to consolidate and standardize all financial information in one place, automating the entire reconciliation process
With SmartConcil, finance teams can identify mismatched information in real time, increasing the reliability of financial metrics and dramatically reducing the time and effort spent each month on these tasks",https://www.smartconcil.com
Phaze,"Phaze is a prepaid payout API for Fintech companies. It is trusted by multi-billion dollar digital banks and 10M+ users for its powerful simplicity. We enable users from 134 countries to receive digital payouts from over 2,000 prepaid brands including Visa and MasterCard. 

Our mission is to help the world transaction to digital payouts.",https://www.phaze.io
Quickly,"Quickly is an earned revenue access technology that lets small and medium sized businesses (SMBs) take control of their working capital by providing next day access to their verified receivables. They provide a platform that streamlines the relationship between buyers and sellers while matching enterprise level capital providers, like banks and institutional lenders, with SMB’s that would not normally have the capacity to access these resources.",https://www.helloquickly.com
Redlining Manager,"Kemisoft Consulting is a Canadian technology company focused on helping
businesses enhance their operations through Digital Modernization with a
specialization in Salesforce and Mulesoft.
We have worked with companies of all sizes and scales including non-profit
and government agencies, providing a range of services including:

a) Full Suite SalesForce – Architecture, Development, Configuration,
Implementation, Project delivery

b) Mulesoft Support – Enterprise Integration, Architecture, Designing,
Development, Project Delivery

c) Digital Strategy & Architecture - Architecture assessments, Gap
analysis, Road-mapping, Strategic digital planning

d) Business Process Automation – RPA, Workflow Management System,
A2P

e) Data Analytics &amp; BI – Architecture, Development, Project Delivery,
Specialized in MS PowerBI &amp; Tableau",https://kemisoft.com
TIQ Software,"For over 10 years, TIQ Software has been the trusted partner of organizations ranging from startups to Fortune 500 companies, empowering them to design engaging, interactive and impactful training with integrated gamification.",https://www.tiqsoftware.com
Scription,"PROBLEM
Owning and operating out-of-warranty commercial equipment is fraught with challenges: unexpected costs, unoptimized maintenance paid hourly, and frequent equipment breakdowns are all risks to the owner.

SOLUTION
Scription is powering the new way to protect commercial equipment with a personalized subscription warranty: equipment owners pay a fixed-monthly fee that bundles together all costs to maintain the equipment. With these subscription plans, equipment uptime is now the goal for both the equipment owner and the Service Partner.

PRODUCT AND TRACTION
We offer the platform to streamline maintenance delivery and enable personalized subscription warranties

The platform 
-> Used by the maintenance companies to streamline equipment repair (B2B SaaS)
-> $5.5k USD MRR (set to grow to $20k MRR by end of year)
-> Currently monitors $500M worth of equipment from 30,000 commercial locations such as McDonald's, Subway, Chipotle, and 800+ other brands

The warranties 
-> Sold by the maintenance companies to their equipment clients (Scription takes a 15% commission)
-> $100k+ USD MRR in pilots starting in fall 2022
-> Pilots with McDonalds, Burger King, Casey's",http://www.scription.ai
ZipStall,"Our mission is to improve the downtown experience. Parking is the number one problem that we hear about from both businesses and customers and we are striving to change this. By focusing on the customer experience and amazing local businesses, Zipstall is making it easier to love coming downtown.",https://www.zipstall.com
Recorem,"RECOREM enables & curates Web3.0 Jobs at Events using Augmented Intelligence thereby helping recruiters leverage the massive talent pool of passive job seekers from the attendees.

The Founders helped a Scotland based Decentralized Internet Company, hire a Rust Developer back in 2018. The term Web3 was coined in 2021 but the team behind RECOREM has been leveraging Web3 Events to find talent since 2018, so we decided to build the Web3 community by curating events & jobs.

Our unique web application is specially designed for you to discover talent & opportunities at events.",https://recorem.com
Clearhead,"Clearhead is an innovative workplace wellbeing EAP provider delivering holistic and proactive employee wellbeing support. Our AI platform take an integrated approach of evidence-based AI mental health tools, a global therapists network, and sophisticated organisational wellbeing data insights.",https://www.myclearhead.com
MachEye,"MachEye’s AI-powered BI platform offers natural search, click-less intelligence, and interactive audio-visuals to improve the speed of decisions, uncover business opportunities, and increase user engagement. MachEye ensures a single source of truth through zero data duplication, and simplifies the on-boarding process with an automated data catalog.

Simply put, MachEye makes data analytics stress-free, instantaneous, and insightful for every business user.",https://www.macheye.com
Personify XP,"Personify XP automates digital experiences for anonymous digital shoppers driving an average increase of 10% in revenue. Personify XP partner with some of the world’s most exciting brands like Farfetch, Boohoo, Pentland Brands, Lovehoney and Vitabiotics. A Gartner Cool Vendor in Personalisation, Personify XP delivers ‘personification’ solving the ‘cold start problem for personalisation’.
 
Personify XP is able to personalise in real time onsite shopping behaviour by identifying the purpose of the shoppers visit completely anonymously. Personify XP’s proprietary AI dynamically inserts content and products based on shopping context without business user involvement. Changes in behaviour, driven by celebrity endorsements, discount and new product launches are recognised automatically in real time, updating/creating new behaviours to drive highly personalised experiences.
 
With GDPR, CCPA and Google phasing out 3rd party cookies in 2022 we deliver exceptional experiences today.",http://personifyxp.com
SCOOTY,"Started in 2019, SCOOTY is a Canadian born and operated Mobility-as-a-Service (MaaS) platform bringing shared electric micromobility to Canadian cities. 75% of Canadians still commute via car today, and 83% of these car trips are under 7 kilometers. SCOOTY works with cities, transit agencies and property developers to deploy shared electric scooters and electric bikes in urban neighborhoods for residents and commuters. 
 
SCOOTY’s vision is to integrate micromobility with public transit, to help cities offer multimodal transportation options that will seamlessly connect residents and commuters between their first, middle, and last mile commutes. SCOOTY's mission is to help the busiest and fastest growing cities in Canada reduce congestion and replace short-distance car trips with 100% emission-free commuting.",http://www.ridescooty.com
Gaze and Movement Analysis Inc,"GaMA is a spin-off company out of the University of Alberta. Our founding team has developed an expertise in the measurement and analysis of gaze & movement behavior, with over three decades of combined research experience. GaMA's mission is to leverage data from how you look, move and interact to unlock insights for skill training in extended reality (XR). 

XR is an ideal skill-training platform because it natively generates gaze and movement data, which can be harnessed to provide unparalleled insight into how efficiently you complete a task. Interpreting this raw data is a formidable challenge. GaMA brings meaning to this data, automatically converting gaze and movement information into actionable insights that improve performance.

GaMA provides current XR training customers an advanced analytics add-on, offering a genuine proof of learning guarantee - not just if you finished a task, but where, when, and how the task was done. GaMA provides critical insights to:
 
Trainees, who can use targeted, individualised feedback to improve their own learning journey
Managers, who can assess whether individuals and teams are hitting training milestones
Authors, who can use group-level behaviour to identify and fix problematic training steps or scenarios",http://gama.xyz
JIFFY.ai,"Our platform’s capabilities range from intelligent document processing and robotic process automation to natural language processing, machine learning and No-Code development. We uniquely deliver this through HyperApps – pre-packaged end-to-end automation applications that are reusable and extensible across the enterprise.  

HOLISTIC APPROACH 
JIFFY.ai AUTOMATE is our core automation platform, which combines enterprise-grade robotic process automation (RPA) with intelligent data capture, advanced analytics and cutting-edge machine learning 
and artificial intelligence to deliver measurable impact on productivity, efficiency and profitability. 

SCALABLE, UNIFIED PLATFORM
JIFFY.ai AUTOMATE is the only app-based intelligent automation platform that lets you implement, manage, monitor and analyze enterprise-wide automation through a single dashboard that combines the power of RPA, ML, AI, document processing, workflow and analytics, to support the end to end lifecycle management of automation.  And our human-in-the-loop approach accelerates and optimizes human-machine collaboration.

JIFFY.ai's biggest differentiators are its unified platform, intelligent document processing, cognitive capabilities, scalable architecture and ability to achieve sustainable ROI.",http://www.jiffy.ai
Sentire,"Sentire augments robots via machine vision and learning so they can quickly learn a new task, adapt or react to complex environments (i.e., farm).",https://sentire.ai
Chexy,"Chexy is a tenant-focused fintech platform, allowing them to automate roommate splitting, earn rewards on every rent dollar and build credit. We are on a mission to eliminate the paper based rent payment methods still widely used in the industry to date, while making renting a more rewarding experience for this generation of tenants, who are and will be renters for much longer. Our long term vision is that the data we will gather with payments will enable us to disrupt the entire residential space by better matching tenants and landlords in the future.",https://www.chexy.co
Liva Healthcare,"Founded in 2014, Liva Healthcare is an innovative digital health coaching platform for scalable lifestyle and disease management.

Winner of 'Health IT Firm of the Year' at the HealthInvestor Awards 2018 and 'Healthtech Innovators of the Year - Europe' at the Global Health & Pharma Awards 2018, Liva Healthcare is used by public healthcare, private insurance and pharma companies including NHS England and AXA PPP Healthcare.

Liva Healthcare’s platform facilitates ongoing personalised health coaching through an intuitive app, building strong bond between coach, GP and patient. Its focus lies on tackling chronic illnesses, such as Type 2 diabetes, obesity and heart disease by driving behaviour change.

The app is multilingual across several languages, proven to work efficiently across all socio-economic backgrounds and is capable of engaging groups normally hard to reach. It is based upon nine to 18 months of continuous patient engagement to make new habits and behaviours stick. One coach",https://livahealthcare.com
Altibbi,Altibbi is a digital health platform that offers tools and information to provide access to health advice 24/7 anywhere through its website and apps.,https://altibbi.com/
Sqreem Technologies,"Sqreem is an artificial intelligence company to find patterns and digital footprints across the internet. It maps out human behaviour based on the online data they provide. 
A pure AI company, SQREEM is one of the world’s biggest digital behaviour aggregators. SQREEM's AI engine continuously collects analyses, translates, and catalogues vast amounts of open web data, fusing this information to capture anonymous digital footprints that define highly targetable cookie-free audience cohorts.

SQREEM provides some of the world’s top brands with intent-based insights on digital consumer behaviours to identify relevant key audience segments while informing the development of tailored media messaging.

Introduced in 2021, ONE Market is the world’s first AI-enabled media exchange. A game-changer in the programmatic advertising industry, ONE Market merges all SQREEM's tech stack layers, delivering an optimised end-to-end solution that seamlessly connects the right audience with the right digital destination - when and where behaviours occur.
ONE Market is purposefully designed as a plug and play platform to work directly into any workflow. Cookie-free and GDPR compliant. 

Our clients include Nissan, KPMG, MetLife, Guardian Life, HSBC Bank & Insurance, SOMPO, UBS, and Ogilvy Advertising.",https://www.sqreemtech.com
General Prognostics Inc. (GPx),"GPx combines digital biomarkers and the blood biomarkers to deliver the most actionable RPM system. We pass digital biomarkers gathered passively from wearables through our proprietary algorithms to determine the optimal time to test relevant blood biomarkers. This staged triage reduces false positives from digital biomarkers by validating via accurate and clinically acceptable, blood biomarkers, efficiently and cost-effectively. 

Our first product is a novel blood biomarker-assisted RPM for Heart Failure. The product is provided as a package to patients upon discharge from the hospital and includes a smartwatch, a Bluetooth wireless scale, and capillary blood collection tools. The patients wear the smartwatch while the GPx algorithm monitors trends 24/7. If a significant change is identified, the patient is notified to collect and mail a blood sample. The blood sample is analyzed and results are updated to the physician dashboard with appropriate alerts to the patient within 24 hours.",http://www.generalprognostics.com
