Company Name,Description,Link
Techtouch Inc.,"Digital adaption platform SaaS ""Techtouch"" for every web systems",https://techtouch.jp/
PID Inc.,"Multilingual communication support SaaS ""Dicon"" for real estate facility owners & residents",https://pid-corp.jp/
"Nossa, Inc.","New communication system software ""Nossa360"" that utilizes 360 degree camera",https://www.nossa.co.jp/
Next-Ion Energy Inc.,Fast-charging batteries with excellent explosion-proof properties,https://next-ion.energy/
MACHINA Inc.,"Remote workspace ""IRU""  that allows users to have chats like they were in the office",https://machina.jp/
Loriot AG,Large scale IoT network that utilizes LoRaWAN,http://www.loriot.io/
"iROBOTICS, Inc.","A drone integrator for mechanization, remote control, and automation of plants / infrastructure",https://www.irobotics.jp/
Hutzper Inc.,"Quick, easy, and high-quality image recognition edge AI for the manufacturing industry",http://www.hutzper.com//
GAUSS Inc.,AI solution that utilizes an in-house developed algorithm,https://www.gauss-ai.jp/
FutuRocket Co.,"ManaCam, ready-to-install smart AI camera utilizing image analysis for stores and facilities",http://futurocket.co/
Eyeware Tech SA,3D eye tracking solution that utilizes deep learning,http://www.eyeware.tech/
Epicbase Inc.,"Operation of automatic voice transcription service ""Smart Secretary""",https://www.epicbase.co.jp
Enerbrain srl,Smart building solutions that combine IoT hardware and energy cloud system,https://www.enerbrain.com/
"A1A, Inc.","RFQ cloud, a quotation assessment SaaS system for the manufacturing industry",https://www.a1a.co.jp/
"Acompany Co., Ltd.",Secure multi-party computation on encrypted data,http://www.acompany.tech
"Civitas, Inc.",Blockchain based legal platform providing smart contract and ODR systems,https://www.civitas.co.jp
"Crezit, Inc.",Fast and easy personalized mobile lending service,http://www.crezit.jp
CubiCasa inc.,AI-powered mobile app that creates 2D real estate floor plans from indoor scans,https://www.cubi.casa/
Curvegrid Inc.,Providing a DApp development platform for diverse industries,https://www.curvegrid.com
Fraud.net Inc.,Real-time AI fraud detection and prevention system,http://fraud.net
Hyper Labs Inc.,Input-to-Outcome automation platform for Global 2000 companies,https://www.hyperscience.com
"KINCHAKU Co., Ltd.",Mobile wallet pass platform,https://kinchaku.com
Modelmap Co.,Data visualization tool for automating excel formulas,http://www.modelmap.co
Pricing Studio,Pricing consulting service for pricing optimization,https://best-path-partners.com/
REASE Inc.,Leasing credit service and AI credit scoring engine,http://www.rease.co.jp
"BeBridge, Inc.",Innovate your experience with xR,http://bebridge.com/
Chainalysis Inc.,Anti money-laundering software for cryptocurrency that detects fraud,http://www.chainalysis.com/
Concierge U,The Next Generation of Predictive Technology for Complex and. Dynamic Systems,https://corp.conciergeu.com/
EAGLYS Inc.,"Secure Computing platform that collects, analyze, and perform AI processing while remain encrypted",https://eaglys.co.jp/
Quantfi Inc,Quantum computing software catered for fiancial services,http://www.quantfi.com
RevComm Inc.,"Offers MiiTel, a cloud-based telecom service",https://www.revcomm.co.jp/
Rootant Pte Ltd,Provides digital plaftform for supply chain finance,https://www.rootant.com/
"SECBERUS, Inc.",Compliance platform that allows real-time cloud infrastructure security management,
"SORAMITSU CO., LTD.",Provides an blockchain platform that enables digital asset and identity management,https://soramitsu.co.jp/ja
