Company Name,Description,Link
Branch Metrics,"Branch is transforming how brands and users interact across digital platforms. Their mobile marketing and deep linking solutions are trusted to deliver seamless experiences that increase ROI, decrease wasted spend, and eliminate siloed attribution.",http://www.branch.io/
Booxi,"Booxi is an online appointment/event scheduling solution made for retailers to attract customers by offering value added services / VIP experiences in stores. Booxi allows retailers to setup a seamless omnichannel experience, improving online conversion with highly qualified customers (web-to-store).",http://www.booxi.com/
Aive,Aive is the first all-in-one AI video platform powered by an unique creative artificial intelligence for qualitative video post-production and distribution at scale.,http://www.aive.com
STERISAFE,"STERISAFE has constructed a unique and patented technology to perform effective, safe, and rapid automated room disinfection. Their advanced technology also monitors and documents the whole disinfection process to guarantee safety and efficacy",https://sterisafe.eu/
Steth IO,Steth IO has developed a smartphone stethoscope using the ubiquity of mobile phones with the power of machine learning to make heart and lung exams more objective.,https://stethio.com/
Saventic,"Saventic creates algorithms based on artificial intelligence, blood tests and medical records to support doctors in screening and early diagnosis of rare diseases.",https://www.saventic.com/
NuWave Sensors,NuWave Sensors develops a range of smart air quality sensors designed to continuously monitor airborne contaminants in industrial and commercial environments where the stability of air quality is essential and rapid diagnosis of contamination events are crucial.,https://nuwavesensors.com/
Illuminate.health,"Illuminate.health helps patients and family caregivers with medication self-administration at home by creating a personalized medication schedule with instructions, proactive safety checks and connectivity to trusted clinicians so they can optimize the patients medication therapy.",https://illuminate.health/
Hemaptics,"Hemaptics aids clinical decisions to optimize the use of blood products by analyzing relevant patient data and clinical guidelines that provide insights into clinical appropriateness., resulting in improved patient outcomes and lower costs.",https://hemaptics.com/
Health Care Analytics,"Health Care Analytics' platform, AIDAN, provides actionable intelligence for health care providers, specifically focusing on behavioral health. AIDAN improves patient access and productivity while reducing patient attrition.",https://www.hcanalytics.net/
Care Wear Systems,"Care Wear Systems improves the quality of medical care within a variety of healthcare settings through the development and integration of wearable technology devices that deliver real-time, innovative, and actionable data that deliver better outcomes for patients.",https://www.carewearsystems.com/
Balcony,"Balcony is a geo-communication platform that enables organizations to leverage their large and growing base of location-sharing mobile users to generate “awareness on demand,” supporting better-informed decisions in quickly developing scenarios.",https://www.balcony.io/
AltumAI,futureWork captures and interprets the data that surrounds every worker to improve health and safety,https://altumai.com/
RequirementOne,"Compliance Simplified. RequirementOne enables to unify, organize and manage 1000s of regulatory, compliance and governance activities in one place. The team developed our end-to-end compliance lifecycle management platform - to simplify compliance.",https://www.requirementone.com/
Alchemy,Alchemy is a next generation platform that provides customized workflow-driven ELN and LIMS to specialty chemical and material science companies to speed product development and improve service delivery.,https://www.alchemy.cloud/
Rekosistem,End-to-end Zero Waste Management Start-Up that aims for Sustainable Ecosystem via Digital Solution and Renewable Energy.,https://rekosistem.com/
Re>Pal,Re>Pal recycles 100% mixed waste plastics from Indonesia into logistic pallets for sale across Asia from our factory in East Java.,https://re-pal.com/
PolyCycl,PolyCycl’s patented technology chemically recycles waste plastics to petrochemical feedstock that has been approved for manufacturing of new monomers and plastics.,http://polycycl.com/
Plastics for Change,Plastics For Change has developed a marketplace platform that connects waste-pickers to global markets and ensures a consistent supply of high quality recycled plastic for brands.,https://www.plasticsforchange.org/
Myanmar Recycles,"Myanmar Recycles is a plastic film recycling facility specializing in post- consumer plastic that collects, sorts, washes, and pelletizes often ignored, hard-to-recycle plastic film into resin for domestic and international sale.",https://www.myanmarrecycles.com/
Ishitva,"Ishitva designs & builds automated solutions using Artificial Intelligence, Machine Learning and IoT for sorting and segregation of dry waste including plastic waste.",http://ishitva.in/
BluePhin,BluePhin is a smart robot that can collect floating waste in commercial water bodies.,https://bluephin.io/
BlockTexx,BlockTexx is a clean technology company that recovers polyester and cellulose from textiles and clothing.,https://www.blocktexx.com/
Bintix,"Bringing the DATA DIMENSION into waste management is a win-win situation, where all household waste is recycled and doesn't end up in a landfill, and the VALUE of waste increases ten-fold.",https://www.bintix.com/
Banyan Nation,Unlocking the market for premium recycled plastics in India through technology innovations across the value chain.,http://www.banyannation.com/
Agile Process Chemicals,"Recycling plastics, transparently. Leading technology and machinery supplier for recycling end-of-life plastic waste.",https://www.pyrolysisplant.com/
StatSocial,StatSocial enables brands and agencies to gain extensive insights on consumer and market trends while being able to identify their best consumer prospects.,http://www.statsocial.com
Socialive,"Socialive is an enterprise video platform that makes it refreshingly easy to capture, create, and distribute video.",http://www.socialive.us
Perksy,Perksy is an on-demand consumer insights platform that powers real-time research with real consumers through an interactive and gamified mobile app that rewards users for answering questions.,https://www.getperksy.com/
Impira,"Impira is an AI Platform that helps teams aggregate, enrich, search, and distribute product data and content. With more streamlined workflows, Impira helps unblock creativity so teams can focus on crafting more meaningful work.",http://www.impira.com
Immerss,Immerss is a live commerce platform that connects online shoppers with in-store sales associates via live shoppable video.,http://www.immerss.com
Idiomatic,Idiomatic makes AI software that helps companies use customer feedback to make better decisions. They help companies act on customer feedback to elevate their customer experience.,https://www.idiomatic.io
Hopps,Hopps is a live and on-demand expert platform for engineering and marketing teams.,http://www.hopps.io
Grabango,"Grabango is the leading provider of checkout-free technology for large scale grocery and c-store chains. Built for existing stores, our enterprise class technology is powered by proprietary hardware with ultra-high reliability.",http://www.grabango.com
Fullstory,FullStory is a customer experience data app that captures customer experience data in one powerful and easy-to-use platform.,http://www.fullstory.com
Centricity Insights,Centricity is a SaaS company providing micro market pre-purchase intent data to today's modern retailer & CPG companies.,http://www.centricityinsights.com
Agot.AI,"Agot's AI restaurant manager improves order accuracy, visibility and labor efficiency for QSRs.",https://agot.ai
Adomni,"Adomni is Uber's exclusive advertising technology partner and has aggregated 26 billion monthly digital out of home impressions from 115 media owners. We provide a platform that enables marketers to easily plan, launch & measure targeted ad campaigns to reach consumers on screens in the real world.",https://www.adomni.com/
Pinscreen,Pinscreen is an artificial intelligence that develops the world’s most advanced and photorealistic AI-driven virtual avatars.,http://www.pinscreen.com
Marpipe,"The first platform to fully automate multivariate testing for ad creative. Create hundreds or versions of your ad creative in minutes, rapidly test them all, and figure out what people love or hate most about your creative!",http://www.marpipe.com
splashmob,"Splashmob is a SAAS platform for creating custom, interactive, real-time second-screen experiences for concerts, sports, live streaming, broadcast and radio. This enables artists, sponsors, creators and event producers to achieve a deeper level of engagement with their audience, thus driving a lasting connection, with broader access to everything the splashmob client has to offer their market.",https://www.splashmob.app
Persosa,"Persosa connects TV to web experiences, creating a connected customer journey and increasing engagement and sales up to 350%. In addition, connected experiences drive connected data allowing for direct real time attribution, improved audience building, and inventory expansion in the TV media market.",http://www.persosa.com
ACTV8me,"ACTV8me has built and deployed a sophisticated advertising attribution platform, that serves as a bridge between a brand‘s creative ads and it’s consumer promotional expenditures. Our contextual ad serving platform enables hyper targeting, real time engagement and full funnel attribution.",http://www.actv8me.com
Lately,"Lately uses AI to learn what sales and marketing messaging your customers want to read and then builds a writing model that automatically turns blogs, videos and podcasts into DROVES of social posts, based on what it learns.",http://www.lately.ai
Hearo.Live,The first live audience participation platform. TV & Streaming reinvented on 6B 2-way devices.,https://www.hearo.live
Geenee,"Geenee is an augmented reality productivity platform for businesses. ""Like Wix for WebAR"".  Geenee's cloud-based platform allows anyone to easily create and publish Augmented Reality experiences directly to the web. No app required.",https://geenee.me/
Qloo,"Qloo is a cultural artificial intelligence platform that operates via an application programming interface. Qloo has developed cutting-edge machine learning processes and AI algorithms to predict taste for any target audience and map relationships within and between cultural domains, including: Music, Film, TV, Dining, Nightlife, Fashion, Books, Travel and Tech.",https://www.qloo.com
Parallux,"With a focus on empowering immersive storytelling and collaboration at scale, Parallux develops creative and technical solutions for real-time content creation, virtual production, and shared XR experiences.",https://www.parallux.co
Volatile AI,"Small sensors for food quality testing. Our innovation combines bioinspired machine learning algorithms with long lifecycle gas sensors, which can last at least a year in industrial environments.",https://volatile.ai/
Typhon Treatment Systems,A UV LED water treatment technology & equipment manufacturing company. Our design represents an optimized geometrical configuration of UV LEDs for use in high flow-rate water treatment.,http://www.typhontreatment.com/
Spero Renewables,A green chemistry company that develops tech for plant-based alternatives to products manufactured with petrochemicals. Utilizes its tech to unlock the resources of available biomass for making cost efficient and natural products.,https://www.sperorenewables.com/
Silencions,Silencions is a smart acoustic materials startup working on innovative technology that delivers significant noise and vibration reduction of the structure and air born sound via its engineered architecture.,http://silencions.com/en/
SAFI Tech,"Develops no-heat solders, including a No-Heat SAC305, for use in electronics manufacturing and assembly. No-heat solders utilize significantly reduced processing temperatures enabling significant improvements in both cost and design.",https://www.safi-tech.com/
Pure Blue Tech Inc,"Pure Blue Tech Inc. provides low-fouling membrane-based solutions for the desalination, wastewater, oil, gas, mining, food, beverage, manufacturing, and other industries.",https://purebluetech.com/
Pellucere,"Develops and manufactures low-temperature curing, Anti-Reflective and Anti-Soiling coatings including its that delivers energy gains on solar modules of 3.4% - 4.3% from anti-reflection and more.",https://www.pellucere.com/
Nobio,"Nobio develops antibiofilm, antifouling and antimicrobial solutions for materials and surfaces in manufacturing facilities.",https://www.nobio.com/
Nanoz,"Nano gas sensors for selective detection of harmful gases. No matter what kind of industry you are operating in, with our sensors you can collect data about: protection, industrial process, safety and environmental regulations.",http://nanoz-group.eu/
Nanotronics,"Nanotronics produces nanostructured materials - the basic and advanced cellulose nanocrystal and graphene oxide, and offers value-added end-application customization of its nanomaterials for conventional and additive manufacturing technologies.",https://nanotronics.co/
MITO Materials,MITO produces safe to handle and easy to integrate nano additives to be utilized in fiber reinforced composites to either toughen or lightweight at a 0.1%wt.,https://www.mitomaterials.com/
Microwave Solutions (MWS),"Re-imagining a circular carbon economy: solving our biggest carbonaceous waste recycling challenges (all plastics, fiber reinforced composites, rubber/plastic composites, tires, rubbers), while providing critical and scarce materials.",https://www.microwavesolutions.ch/
Melodea,"Melodea develops innovative CNC based barrier solutions for the packaging industry that are recyclable, compostable and biodegradable.",https://melodea.eu/
Halomine,Halomine manufactures and supplies high-performance and human-friendly antimicrobial coating materials and technology.,https://www.halomine.com/
GoLeafe,"Using organic materials and non-energy intensive equipment, GOLeafe produces graphene through an innovative, 5x more cost efficient and eco-friendly process, from readily available source materials, such as wood, sugar, and waste tires.",http://goleafe.com/
E-Sens,e-sens manufactures a new generation of hand-held instruments that dramatically simplifies the process of testing water quality.,https://www.e-sens.com/
Dispersa,"At Dispersa, we are harnessing the power of microbes to present low-cost, 100% biodegradable, and natural surfactants used in a variety of industrial applications.",https://www.dispersa.ca/
9T Labs,9T Labs advances lightweight design by simplifying the use of high-performance materials.,https://www.9tlabs.com/
Velostics,Logistics collaboration,http://www.velostics.com
Waku Robotics,"WAKU is making mobile robots very accessible by offering a pay-as-you-go rental solution, supported by independent consulting and a network of integration and servicing partners.",http://www.waku-robotics.com
Track3t,"Track3t collects and analyzes large volumes of precise location data to save companies millions of dollars by continuously locating all materials, equipment, and tooling moving inside distribution centers and factories.",http://track3t.com
TRAMES,"Trames is an enterprise supply chain orchestration engine. We enable collaboration across logistics partners, to ensure the flow of information across supply chains in a trusted and efficient manner.",https://www.trames.sg
Plus One Robotics,Plus One Robotics builds robot perception software and solutions.,https://plusonerobotics.com
Photon Commerce,"Automatically reconcile invoices, packing slips, and receipts with AI.",http://www.photoncommerce.com
MotionMiners,"We generate automatic potential analysis for improvements of efficiency, productivity and ergonomics of manual processes in logistics and production using wearables, sensors and machine-learning algorithms.",https://www.motionminers.com
Manna Drone Delivery,Drone delivery of food for dark kitchens and online food companies.,https://www.manna.aero
Logmore,"Logmore offers a end-to-end data logging service. Our technology is based on dynamic QR codes, that make it possible to save data on a QR code and upload it simply by scanning it with a mobile phone.",https://www.logmore.com
Iotics,Iotics is the leader in digital twin technology and digital ecosystem enablement.,http://iotics.com
OneRail,"OneRail is a final mile orchestration platform that matches the demand signal (POS, ERP, eCommerce) with fulfillment networks in real-time.",https://onerail.io
Infrrd,Machine Intelligence Company,https://infrrd.ai
Handl,A one-stop-shop solution for document data extraction.,http://handl.ai/
Flyability,Drones for indoor inspection and confined space.,http://www.flyability.com
Deeyook,"Deeyook offers a wireless based, infrastructure free, power saving, and accurate indoor and outdoor positioning solution.",http://www.deeyook.com
Commtrex,"The Commtrex Exchange is the only open, electronic marketplace that expedites and improves every step from connection to contract between rail shippers, storage providers, service providers, and asset owners",http://www.commtrex.com
CircularTree,Synchronizing supply chain compliance management.,https://www.circulartree.com/
Baton,Baton reduces last-mile inefficiency and warehouse dwell in long haul trucking with a tech-enabled hub and spoke network of drop zones and local drivers.,https://www.baton.io
Arch Systems,Manufacturing intelligence with data from new and legacy machines.,https://archsys.io
Yoran Imaging,Introducing industry 4.0 to the heat sealing arena.,https://www.yoran-imaging.com/
TurtleTree Labs,First biotech company to create milk sustainably using cell-based tech.,http://www.turtletreelabs.com/
Turing Labs,R&D digital transformation platform that top global CPGs trust. Evaluate and optimize R&D outcomes - all in one place - faster than ever.,http://www.turingsaas.com
Talkin’ Things,mart Packaging one-stop-shop for brands to benefit from connected products throughout the entire supply chain.,http://www.talkinthings.com/
StenCo,"StenCo's patent pending barrier coating system blocks oxygen, is cost effective, and biodegradable.",http://www.stencollc.com
Shiru,"o feed people sustainably, Shiru leverages machine learning and precision biology to identify and create ideal food proteins.",http://shiru.com
Posidonia,We help food professionals to differentiate by reducing the salt and keeping the taste. Posidonia is a 100% natural sea salt with only 8% sodium.,http://www.posidonia.be
Paragon Pure,"Understanding the science of nature to create genuine ingredients for delivering natural flavors, colors and nutrients into wholesome foods",http://paragonpure.com/
MyAir,Functional personal superfood for stress management.,http://www.myair.ai
Mycroft,"Biotechnology innovator with focus on discovering, developing, and producing natural bio-actives derived from micro algae targeting human nutrition and personal care/cosmetics.",http://www.microphyt.eu
Edamam,"Provides nutrition solutions to businesses in the food, health, and wellness sectors by leveraging its cloud-based structures.",https://www.edamam.com
DayTwo,Provides personalized nutrition and actionable insights for people to maintain normal blood sugar levels based on their microbiome.,https://www.daytwo.com
BioTip,"Freshness-stickers, IP protected technology - external stickers which change color exactly when product spoils.",http://www.biotip.co.il
Algama,Algama aims to harvest the unique potential of Microalgae by integrating them to daily food products.,https://www.algamafoods.com/
Viasema,"ViaSema is an AI company specialized in transforming content into data. By using semantic web standards to create Enterprise Knowledge Graphs, ViaSema’s platform can automate complex tasks that integrate rules defined by experts in order to improve data.",http://www.viasema.com/
Sensely,"Sensely's avatar and chatbot-based platforms assist insurance plan members and patients with the insurance services and healthcare resources they need, when they need it. Sensely relies on an avatar- based persona who can use voice to both “speak” as well as “listen.” Sensely’s platform is compatible with over 30 languages.",http://www.sensely.com
LifeNome,"Award Winning Precision AI Platform for Personalizing Health and Wellness Products, Programs, and Services.",http://www.lifenome.com
Thryve,"Thryve improves healthcare with an easy access to health-related data from smartphones, wearables and connected medical devices. By analyzing raw sensor signals and health data, Thryve’s comprehensive set of health indicators available from everyday devices is created.",https://thryve.health/
LifeVoxel.AI,"LifeVoxel.AI provides a holistic, end to end zero-latency medical imaging SaaS platform with 12 international patents that enables 4D interactive visualization and AI capabilities on any device. LifeVoxel.AI is able to convert regular CT Scans into clear 4D Images helping to reduce error in diagnosis of respiratory illnesses.",http://lifevoxel.com/
Medicus AI,"Medicus is an AI-based platform that interprets and converts medical reports and health data into an interactive, personalized experience with easy-to-understand explanations, insights and continuous health coaching. Medicus also provides physicians with relevant health-risk assessments and test recommendations based on suspected conditions.",https://medicus.ai/
Binah.ai,"Binah.ai is shaping the future of Artificial Intelligence (AI) by simplifying and accelerating AI adoption with enterprise ready apps. Binah.ai has released a series of non-invasive, video-based health and wellness monitoring solutions.",http://www.binah.ai
Infermedica,"Infermedica provides insurers, telemedicine companies, hospitals, and health systems with a set of advanced, AI-driven decision support and triage tools that tackle the problem of inappropriate use of medical services and misdiagnosis.",https://infermedica.com/
ResApp Health,ResApp Health is a digital health company developing smartphone applications for the diagnosis and management of respiratory disease. ResApp’s machine learning algorithms use sound to diagnose and measure the severity of respiratory conditions without the need for additional hardware.,http://www.resapphealth.com.au
